transaction_id,center_id,part_id,loai,so_luong,ngay,ticket_code
611,6,92,NHAP,33,2024-09-30,
612,6,175,NHAP,7,2024-09-30,
613,1,80,XUAT,1,2024-09-30,BH-001506/2024
614,5,5,XUAT,1,2024-09-30,BH-002248/2024
615,1,89,XUAT,1,2024-09-30,BH-003288/2024
616,3,95,XUAT,1,2024-09-30,BH-003410/2024
617,4,122,XUAT,1,2024-09-30,BH-004852/2024
618,3,68,NHAP,20,2024-10-01,
619,5,160,NHAP,27,2024-10-01,
620,1,180,XUAT,1,2024-10-01,BH-001563/2024
621,6,111,XUAT,1,2024-10-01,BH-001823/2024
622,2,88,XUAT,1,2024-10-01,BH-002482/2024
623,6,13,XUAT,1,2024-10-01,BH-005664/2024
624,1,82,XUAT,1,2024-10-01,BH-007523/2024
625,2,158,NHAP,21,2024-10-02,
626,3,24,NHAP,40,2024-10-02,
627,4,97,NHAP,39,2024-10-02,
628,5,40,NHAP,12,2024-10-02,
629,4,131,XUAT,1,2024-10-02,BH-000129/2024
630,2,16,XUAT,1,2024-10-02,BH-001518/2024
631,2,169,XUAT,1,2024-10-02,BH-001657/2024
632,2,139,XUAT,1,2024-10-02,BH-003423/2024
633,3,61,XUAT,1,2024-10-02,BH-003513/2024
634,3,122,XUAT,1,2024-10-02,BH-004999/2024
635,4,151,XUAT,1,2024-10-02,BH-005463/2024
636,2,157,XUAT,1,2024-10-02,BH-006191/2024
637,1,74,NHAP,14,2024-10-03,
638,2,113,NHAP,22,2024-10-03,
639,5,133,NHAP,2,2024-10-03,
640,6,18,NHAP,31,2024-10-03,
641,5,106,XUAT,1,2024-10-03,BH-001057/2024
642,5,51,XUAT,1,2024-10-03,BH-002478/2024
643,4,42,XUAT,1,2024-10-03,BH-003774/2024
644,3,63,NHAP,28,2024-10-04,
645,4,10,NHAP,31,2024-10-04,
646,6,32,NHAP,2,2024-10-04,
647,4,123,XUAT,1,2024-10-04,BH-000732/2024
648,5,93,XUAT,1,2024-10-04,BH-000893/2024
649,4,6,XUAT,2,2024-10-04,BH-000961/2024
650,6,116,XUAT,1,2024-10-04,BH-003684/2024
651,3,54,XUAT,1,2024-10-04,BH-005461/2024
652,1,158,XUAT,1,2024-10-04,BH-005799/2024
653,6,22,XUAT,1,2024-10-04,BH-007726/2024
654,1,6,NHAP,7,2024-10-05,
655,1,12,NHAP,21,2024-10-05,
656,1,141,NHAP,38,2024-10-05,
657,1,150,NHAP,16,2024-10-05,
658,1,155,NHAP,30,2024-10-05,
659,2,50,NHAP,32,2024-10-05,
660,2,68,NHAP,18,2024-10-05,
661,3,6,NHAP,3,2024-10-05,
662,4,9,NHAP,36,2024-10-05,
663,4,134,XUAT,1,2024-10-05,BH-001405/2024
664,4,17,XUAT,1,2024-10-05,BH-003077/2024
665,6,54,XUAT,1,2024-10-05,BH-004527/2024
666,4,63,XUAT,1,2024-10-05,BH-004836/2024
667,6,87,XUAT,2,2024-10-05,BH-006844/2024
668,4,105,NHAP,37,2024-10-06,
669,6,102,XUAT,1,2024-10-06,BH-001437/2024
670,6,175,XUAT,1,2024-10-06,BH-001836/2024
671,6,135,XUAT,1,2024-10-06,BH-001858/2024
672,6,111,XUAT,1,2024-10-06,BH-004476/2024
673,5,9,XUAT,1,2024-10-06,BH-004890/2024
674,1,92,XUAT,1,2024-10-06,BH-005152/2024
675,1,146,XUAT,1,2024-10-06,BH-005193/2024
676,6,73,XUAT,1,2024-10-06,BH-005880/2024
677,6,4,XUAT,1,2024-10-06,BH-006139/2024
678,3,73,NHAP,18,2024-10-07,
679,4,150,NHAP,5,2024-10-07,
680,5,2,NHAP,30,2024-10-07,
681,5,106,XUAT,1,2024-10-07,BH-000317/2024
682,1,147,XUAT,1,2024-10-07,BH-001444/2024
683,3,111,XUAT,2,2024-10-07,BH-002539/2024
684,5,103,XUAT,1,2024-10-07,BH-003083/2024
685,3,77,XUAT,1,2024-10-07,BH-004365/2024
686,4,86,XUAT,1,2024-10-07,BH-004658/2024
687,2,110,XUAT,1,2024-10-07,BH-005677/2024
688,2,48,XUAT,1,2024-10-07,BH-006017/2024
689,4,19,XUAT,1,2024-10-07,BH-006337/2024
690,1,85,NHAP,7,2024-10-08,
691,3,136,NHAP,4,2024-10-08,
692,4,83,NHAP,20,2024-10-08,
693,6,97,NHAP,32,2024-10-08,
694,6,106,NHAP,19,2024-10-08,
695,6,40,XUAT,1,2024-10-08,BH-000753/2024
696,4,102,XUAT,1,2024-10-08,BH-001863/2024
697,4,121,XUAT,1,2024-10-08,BH-002072/2024
698,2,117,XUAT,1,2024-10-08,BH-004229/2024
699,6,18,XUAT,1,2024-10-08,BH-007209/2024
700,2,139,XUAT,1,2024-10-08,BH-007748/2024
701,3,140,NHAP,12,2024-10-09,
702,4,74,NHAP,32,2024-10-09,
703,5,24,NHAP,10,2024-10-09,
704,6,9,NHAP,2,2024-10-09,
705,6,154,NHAP,14,2024-10-09,
706,6,162,NHAP,2,2024-10-09,
707,1,9,XUAT,1,2024-10-09,BH-005778/2024
708,1,110,XUAT,1,2024-10-09,BH-007581/2024
709,3,177,XUAT,1,2024-10-09,BH-007672/2024
710,1,101,XUAT,1,2024-10-09,BH-007690/2024
711,2,15,NHAP,13,2024-10-10,
712,2,59,NHAP,25,2024-10-10,
713,3,138,NHAP,14,2024-10-10,
714,6,159,NHAP,20,2024-10-10,
715,2,89,XUAT,1,2024-10-10,BH-001627/2024
716,4,174,XUAT,1,2024-10-10,BH-002077/2024
717,2,169,XUAT,1,2024-10-10,BH-003540/2024
718,3,66,XUAT,1,2024-10-10,BH-004000/2024
719,1,37,XUAT,1,2024-10-10,BH-005890/2024
720,2,17,XUAT,1,2024-10-10,BH-006270/2024
721,2,50,XUAT,1,2024-10-10,BH-006984/2024
722,1,14,NHAP,35,2024-10-11,
723,1,173,NHAP,30,2024-10-11,
724,2,23,NHAP,19,2024-10-11,
725,3,33,XUAT,1,2024-10-11,BH-000360/2024
726,6,40,XUAT,1,2024-10-11,BH-000574/2024
727,1,87,XUAT,1,2024-10-11,BH-001224/2024
728,5,5,XUAT,1,2024-10-11,BH-007239/2024
729,5,74,XUAT,1,2024-10-11,BH-007468/2024
730,1,83,NHAP,29,2024-10-12,
731,3,130,NHAP,10,2024-10-12,
732,4,8,NHAP,21,2024-10-12,
733,4,35,NHAP,40,2024-10-12,
734,2,159,XUAT,2,2024-10-12,BH-002159/2024
735,2,83,XUAT,2,2024-10-12,BH-002224/2024
736,5,167,XUAT,1,2024-10-12,BH-002460/2024
737,2,132,XUAT,1,2024-10-12,BH-003703/2024
738,4,70,XUAT,1,2024-10-12,BH-003949/2024
739,3,87,XUAT,1,2024-10-12,BH-004858/2024
740,2,122,XUAT,1,2024-10-12,BH-005212/2024
741,6,79,XUAT,1,2024-10-12,BH-005493/2024
742,6,73,XUAT,1,2024-10-12,BH-006012/2024
743,3,163,NHAP,38,2024-10-13,
744,4,143,NHAP,22,2024-10-13,
745,5,121,NHAP,26,2024-10-13,
746,6,65,NHAP,35,2024-10-13,
747,5,48,XUAT,1,2024-10-13,BH-002422/2024
748,4,118,XUAT,1,2024-10-13,BH-003081/2024
749,1,52,XUAT,1,2024-10-13,BH-006235/2024
750,3,23,XUAT,1,2024-10-13,BH-006459/2024
751,1,147,NHAP,27,2024-10-14,
752,6,5,NHAP,5,2024-10-14,
753,6,72,NHAP,5,2024-10-14,
754,6,129,NHAP,20,2024-10-14,
755,2,138,XUAT,1,2024-10-14,BH-002390/2024
756,1,90,XUAT,1,2024-10-14,BH-004991/2024
757,4,8,XUAT,1,2024-10-14,BH-005499/2024
758,4,29,XUAT,1,2024-10-14,BH-006396/2024
759,5,17,XUAT,1,2024-10-14,BH-006895/2024
760,4,126,NHAP,16,2024-10-15,
761,5,126,NHAP,14,2024-10-15,
762,5,138,NHAP,36,2024-10-15,
763,5,100,XUAT,1,2024-10-15,BH-002663/2024
764,5,67,XUAT,2,2024-10-15,BH-004659/2024
765,1,36,NHAP,4,2024-10-16,
766,1,61,NHAP,22,2024-10-16,
767,1,159,NHAP,23,2024-10-16,
768,3,137,NHAP,39,2024-10-16,
769,4,29,NHAP,17,2024-10-16,
770,6,19,NHAP,4,2024-10-16,
771,6,175,XUAT,1,2024-10-16,BH-000907/2024
772,1,94,XUAT,1,2024-10-16,BH-001600/2024
773,4,73,XUAT,1,2024-10-16,BH-002555/2024
774,2,69,XUAT,1,2024-10-16,BH-002795/2024
775,1,100,NHAP,13,2024-10-17,
776,2,92,NHAP,37,2024-10-17,
777,2,103,NHAP,19,2024-10-17,
778,5,54,NHAP,26,2024-10-17,
779,2,21,XUAT,1,2024-10-17,BH-000407/2024
780,6,87,XUAT,2,2024-10-17,BH-000438/2024
781,1,22,XUAT,1,2024-10-17,BH-001617/2024
782,2,53,XUAT,1,2024-10-17,BH-001807/2024
783,1,74,XUAT,1,2024-10-17,BH-007769/2024
784,1,88,NHAP,31,2024-10-18,
785,2,66,NHAP,3,2024-10-18,
786,4,27,NHAP,13,2024-10-18,
787,4,169,NHAP,19,2024-10-18,
788,4,115,XUAT,1,2024-10-18,BH-001055/2024
789,4,6,XUAT,1,2024-10-18,BH-003612/2024
790,4,133,XUAT,1,2024-10-18,BH-005199/2024
791,3,43,XUAT,1,2024-10-18,BH-005378/2024
792,1,3,XUAT,1,2024-10-18,BH-005406/2024
793,6,134,XUAT,1,2024-10-18,BH-005462/2024
794,4,149,XUAT,1,2024-10-18,BH-005922/2024
795,3,148,XUAT,1,2024-10-18,BH-006449/2024
796,6,150,XUAT,1,2024-10-18,BH-007097/2024
797,3,100,XUAT,1,2024-10-18,BH-007792/2024
798,2,151,NHAP,5,2024-10-19,
799,3,54,NHAP,20,2024-10-19,
800,3,177,NHAP,38,2024-10-19,
801,4,78,NHAP,35,2024-10-19,
802,4,100,NHAP,15,2024-10-19,
803,4,149,NHAP,10,2024-10-19,
804,6,105,NHAP,27,2024-10-19,
805,1,168,XUAT,1,2024-10-19,BH-004469/2024
806,4,74,XUAT,1,2024-10-19,BH-004492/2024
807,6,135,XUAT,1,2024-10-19,BH-005808/2024
808,1,62,XUAT,1,2024-10-19,BH-006361/2024
809,2,139,NHAP,23,2024-10-20,
810,3,26,NHAP,15,2024-10-20,
811,5,17,NHAP,13,2024-10-20,
812,5,112,NHAP,17,2024-10-20,
813,4,129,XUAT,1,2024-10-20,BH-000834/2024
814,6,149,XUAT,1,2024-10-20,BH-001301/2024
815,2,130,XUAT,1,2024-10-20,BH-001667/2024
816,4,74,XUAT,1,2024-10-20,BH-002485/2024
817,4,99,XUAT,1,2024-10-20,BH-002909/2024
818,4,117,XUAT,1,2024-10-20,BH-003314/2024
819,2,113,XUAT,1,2024-10-20,BH-003470/2024
820,4,107,XUAT,1,2024-10-20,BH-004271/2024
821,5,110,XUAT,1,2024-10-20,BH-006418/2024
822,6,87,XUAT,1,2024-10-20,BH-006561/2024
823,3,66,NHAP,22,2024-10-21,
824,3,135,XUAT,1,2024-10-21,BH-000431/2024
825,5,32,XUAT,1,2024-10-21,BH-001254/2024
826,6,146,XUAT,1,2024-10-21,BH-003502/2024
827,4,79,XUAT,1,2024-10-21,BH-003642/2024
828,2,19,XUAT,1,2024-10-21,BH-003978/2024
829,1,111,XUAT,1,2024-10-21,BH-005634/2024
830,4,28,XUAT,1,2024-10-21,BH-007013/2024
831,2,125,NHAP,2,2024-10-22,
832,3,33,NHAP,5,2024-10-22,
833,4,91,NHAP,29,2024-10-22,
834,5,171,NHAP,27,2024-10-22,
835,6,40,NHAP,40,2024-10-22,
836,6,60,NHAP,33,2024-10-22,
837,4,37,XUAT,1,2024-10-22,BH-000361/2024
838,2,27,XUAT,2,2024-10-22,BH-002031/2024
839,5,147,XUAT,1,2024-10-22,BH-003473/2024
840,1,75,XUAT,1,2024-10-22,BH-005520/2024
841,1,21,NHAP,18,2024-10-23,
842,1,90,NHAP,36,2024-10-23,
843,2,16,NHAP,29,2024-10-23,
844,2,172,NHAP,38,2024-10-23,
845,5,3,NHAP,13,2024-10-23,
846,5,93,NHAP,36,2024-10-23,
847,5,146,NHAP,28,2024-10-23,
848,3,108,XUAT,1,2024-10-23,BH-001873/2024
849,4,88,XUAT,1,2024-10-23,BH-003719/2024
850,3,45,XUAT,1,2024-10-23,BH-007437/2024
851,5,73,XUAT,2,2024-10-23,BH-007466/2024
852,2,96,NHAP,21,2024-10-24,
853,3,10,NHAP,5,2024-10-24,
854,4,64,NHAP,13,2024-10-24,
855,1,84,NHAP,3,2024-10-25,
856,1,145,NHAP,4,2024-10-25,
857,2,87,NHAP,6,2024-10-25,
858,2,122,NHAP,39,2024-10-25,
859,6,84,NHAP,29,2024-10-25,
860,6,135,NHAP,13,2024-10-25,
861,5,12,XUAT,1,2024-10-25,BH-000200/2024
862,6,154,XUAT,1,2024-10-25,BH-000547/2024
863,1,13,XUAT,1,2024-10-25,BH-001859/2024
864,2,67,XUAT,1,2024-10-25,BH-002297/2024
865,2,155,XUAT,1,2024-10-25,BH-003230/2024
866,6,178,XUAT,1,2024-10-25,BH-003855/2024
867,2,19,NHAP,22,2024-10-26,
868,2,165,NHAP,26,2024-10-26,
869,3,153,NHAP,40,2024-10-26,
870,4,53,NHAP,35,2024-10-26,
871,4,139,NHAP,5,2024-10-26,
872,6,91,NHAP,27,2024-10-26,
873,3,77,XUAT,1,2024-10-26,BH-000657/2024
874,3,15,XUAT,1,2024-10-26,BH-001180/2024
875,4,130,XUAT,1,2024-10-26,BH-002346/2024
876,1,83,XUAT,1,2024-10-26,BH-002750/2024
877,3,146,XUAT,1,2024-10-26,BH-003242/2024
878,1,50,NHAP,12,2024-10-27,
879,1,151,NHAP,4,2024-10-27,
880,5,63,NHAP,12,2024-10-27,
881,1,74,XUAT,1,2024-10-27,BH-001141/2024
882,4,136,XUAT,1,2024-10-27,BH-001304/2024
883,6,102,XUAT,1,2024-10-27,BH-002055/2024
884,4,63,XUAT,1,2024-10-27,BH-003302/2024
885,5,100,XUAT,1,2024-10-27,BH-004966/2024
886,3,12,XUAT,1,2024-10-27,BH-006058/2024
887,4,12,XUAT,1,2024-10-27,BH-006408/2024
888,5,162,XUAT,1,2024-10-27,BH-007142/2024
889,1,95,NHAP,39,2024-10-28,
890,2,27,NHAP,17,2024-10-28,
891,2,105,NHAP,15,2024-10-28,
892,2,108,NHAP,37,2024-10-28,
893,5,167,NHAP,8,2024-10-28,
894,5,169,NHAP,26,2024-10-28,
895,6,178,XUAT,1,2024-10-28,BH-003059/2024
896,1,136,XUAT,2,2024-10-28,BH-004109/2024
897,5,174,XUAT,1,2024-10-28,BH-004934/2024
898,5,46,XUAT,1,2024-10-28,BH-006835/2024
899,2,28,NHAP,39,2024-10-29,
900,2,89,NHAP,40,2024-10-29,
901,3,174,NHAP,4,2024-10-29,
902,4,22,NHAP,38,2024-10-29,
903,5,11,NHAP,31,2024-10-29,
904,2,66,XUAT,1,2024-10-29,BH-002328/2024
905,2,63,NHAP,24,2024-10-29,
906,3,87,XUAT,1,2024-10-29,BH-002425/2024
907,5,180,XUAT,2,2024-10-29,BH-002475/2024
908,1,145,XUAT,1,2024-10-29,BH-003948/2024
909,5,63,XUAT,1,2024-10-29,BH-006049/2024
910,6,66,XUAT,1,2024-10-29,BH-007338/2024
911,5,34,XUAT,1,2024-10-30,BH-001023/2024
912,1,16,XUAT,1,2024-10-30,BH-001065/2024
913,4,95,NHAP,5,2024-10-30,
914,3,25,XUAT,1,2024-10-30,BH-001946/2024
915,1,173,XUAT,1,2024-10-30,BH-004059/2024
916,2,74,XUAT,1,2024-10-30,BH-004531/2024
917,6,90,XUAT,1,2024-10-30,BH-006959/2024
918,2,26,XUAT,1,2024-10-31,BH-000995/2024
919,6,102,XUAT,1,2024-10-31,BH-001070/2024
920,6,27,NHAP,21,2024-10-31,
921,6,81,XUAT,1,2024-10-31,BH-002163/2024
922,3,43,XUAT,1,2024-10-31,BH-002559/2024
923,5,114,XUAT,1,2024-10-31,BH-002704/2024
924,4,28,XUAT,1,2024-10-31,BH-004332/2024
925,6,143,XUAT,1,2024-10-31,BH-004388/2024
926,4,6,XUAT,1,2024-10-31,BH-004565/2024
927,5,147,XUAT,1,2024-10-31,BH-005538/2024
928,5,63,NHAP,6,2024-10-31,
929,1,165,NHAP,24,2024-10-31,
930,3,119,XUAT,1,2024-11-01,BH-000549/2024
931,1,37,XUAT,1,2024-11-01,BH-000868/2024
932,1,92,XUAT,1,2024-11-01,BH-001683/2024
933,5,130,XUAT,1,2024-11-01,BH-002357/2024
934,3,68,XUAT,1,2024-11-01,BH-004898/2024
935,3,87,XUAT,2,2024-11-01,BH-005560/2024
936,6,76,XUAT,1,2024-11-01,BH-007522/2024
937,4,117,XUAT,1,2024-11-01,BH-007701/2024
938,3,155,XUAT,1,2024-11-02,BH-003981/2024
939,3,130,XUAT,1,2024-11-02,BH-004389/2024
940,1,23,XUAT,1,2024-11-03,BH-001793/2024
941,3,59,XUAT,1,2024-11-03,BH-003275/2024
942,1,46,NHAP,19,2024-11-03,
943,2,60,XUAT,1,2024-11-03,BH-005333/2024
944,6,10,XUAT,1,2024-11-03,BH-005690/2024
945,4,93,XUAT,1,2024-11-03,BH-006420/2024
946,6,17,XUAT,1,2024-11-04,BH-000038/2024
947,3,15,XUAT,1,2024-11-04,BH-001641/2024
948,6,54,XUAT,1,2024-11-04,BH-007255/2024
949,3,20,XUAT,1,2024-11-05,BH-000552/2024
950,4,124,XUAT,1,2024-11-05,BH-002383/2024
951,3,161,XUAT,1,2024-11-06,BH-001547/2024
952,6,109,XUAT,1,2024-11-06,BH-002212/2024
953,5,124,XUAT,1,2024-11-06,BH-003736/2024
954,6,87,XUAT,1,2024-11-06,BH-003988/2024
955,4,22,XUAT,1,2024-11-06,BH-005089/2024
956,2,45,XUAT,1,2024-11-06,BH-007617/2024
957,6,122,XUAT,1,2024-11-07,BH-001326/2024
958,6,66,XUAT,1,2024-11-07,BH-001785/2024
959,1,127,XUAT,1,2024-11-07,BH-001997/2024
960,1,81,XUAT,1,2024-11-07,BH-002999/2024
961,6,56,XUAT,1,2024-11-07,BH-005714/2024
962,2,163,XUAT,1,2024-11-07,BH-006069/2024
963,6,14,XUAT,1,2024-11-08,BH-000934/2024
964,5,28,XUAT,1,2024-11-08,BH-002363/2024
965,6,4,NHAP,11,2024-11-08,
966,3,39,XUAT,1,2024-11-08,BH-002717/2024
967,3,6,XUAT,1,2024-11-08,BH-003503/2024
968,4,102,XUAT,2,2024-11-08,BH-004013/2024
969,3,84,XUAT,1,2024-11-08,BH-006078/2024
970,1,155,XUAT,1,2024-11-08,BH-007111/2024
971,6,3,XUAT,1,2024-11-09,BH-000273/2024
972,6,22,XUAT,1,2024-11-09,BH-000558/2024
973,2,71,XUAT,1,2024-11-09,BH-002421/2024
974,1,42,XUAT,1,2024-11-09,BH-004041/2024
975,1,148,XUAT,1,2024-11-09,BH-005040/2024
976,4,174,XUAT,1,2024-11-10,BH-000653/2024
977,3,17,XUAT,2,2024-11-10,BH-000741/2024
978,6,73,XUAT,1,2024-11-10,BH-000884/2024
979,6,105,XUAT,1,2024-11-10,BH-001762/2024
980,2,56,XUAT,1,2024-11-10,BH-002894/2024
981,2,142,XUAT,1,2024-11-10,BH-004346/2024
982,5,93,XUAT,1,2024-11-10,BH-004630/2024
983,2,69,NHAP,27,2024-11-10,
984,1,129,XUAT,1,2024-11-10,BH-004887/2024
985,6,134,XUAT,1,2024-11-10,BH-007132/2024
986,1,41,XUAT,1,2024-11-10,BH-007673/2024
987,5,109,XUAT,1,2024-11-11,BH-000295/2024
988,1,92,XUAT,1,2024-11-11,BH-000559/2024
989,6,9,XUAT,1,2024-11-11,BH-002694/2024
990,4,123,XUAT,1,2024-11-11,BH-004960/2024
991,1,52,XUAT,1,2024-11-11,BH-005697/2024
992,2,62,XUAT,1,2024-11-12,BH-000197/2024
993,5,162,XUAT,1,2024-11-12,BH-000393/2024
994,4,116,XUAT,1,2024-11-12,BH-000607/2024
995,1,111,XUAT,1,2024-11-12,BH-000835/2024
996,3,168,XUAT,1,2024-11-12,BH-001982/2024
997,4,142,XUAT,2,2024-11-12,BH-002718/2024
998,5,51,XUAT,1,2024-11-12,BH-003192/2024
999,6,86,XUAT,1,2024-11-12,BH-004485/2024
1000,2,161,XUAT,1,2024-11-12,BH-005447/2024
1001,1,61,XUAT,1,2024-11-12,BH-005534/2024
1002,2,23,XUAT,1,2024-11-12,BH-006833/2024
1003,5,153,XUAT,2,2024-11-12,BH-007544/2024
1004,3,91,NHAP,19,2024-11-12,
1005,3,91,XUAT,1,2024-11-13,BH-000910/2024
1006,6,61,XUAT,1,2024-11-13,BH-003588/2024
1007,2,56,XUAT,1,2024-11-13,BH-004194/2024
1008,2,56,XUAT,1,2024-11-13,BH-004466/2024
1009,2,109,XUAT,1,2024-11-13,BH-005474/2024
1010,5,179,NHAP,14,2024-11-13,
1011,5,92,XUAT,2,2024-11-13,BH-007187/2024
1012,2,155,XUAT,1,2024-11-14,BH-000647/2024
1013,3,156,NHAP,27,2024-11-14,
1014,5,14,XUAT,1,2024-11-14,BH-001926/2024
1015,4,60,XUAT,1,2024-11-14,BH-002657/2024
1016,5,151,XUAT,1,2024-11-14,BH-002827/2024
1017,6,160,XUAT,1,2024-11-14,BH-004930/2024
1018,2,45,XUAT,1,2024-11-14,BH-006980/2024
1019,4,81,XUAT,1,2024-11-14,BH-007152/2024
1020,6,150,XUAT,1,2024-11-15,BH-000900/2024
1021,4,132,XUAT,1,2024-11-15,BH-001215/2024
1022,6,143,XUAT,1,2024-11-15,BH-001366/2024
1023,1,164,XUAT,1,2024-11-15,BH-002916/2024
1024,4,151,XUAT,1,2024-11-15,BH-005095/2024
1025,6,73,XUAT,1,2024-11-15,BH-006860/2024
1026,5,142,XUAT,1,2024-11-15,BH-007407/2024
1027,4,14,XUAT,1,2024-11-16,BH-002158/2024
1028,4,93,XUAT,1,2024-11-16,BH-002850/2024
1029,6,117,XUAT,1,2024-11-16,BH-003373/2024
1030,5,10,XUAT,1,2024-11-16,BH-004261/2024
1031,2,68,XUAT,1,2024-11-16,BH-004431/2024
1032,2,13,XUAT,1,2024-11-16,BH-006788/2024
1033,5,127,XUAT,1,2024-11-17,BH-002369/2024
1034,2,13,XUAT,1,2024-11-17,BH-003135/2024
1035,1,153,XUAT,1,2024-11-17,BH-006491/2024
1036,5,12,XUAT,1,2024-11-17,BH-006531/2024
1037,5,23,XUAT,1,2024-11-17,BH-006896/2024
1038,1,174,XUAT,1,2024-11-17,BH-007784/2024
1039,3,163,XUAT,1,2024-11-18,BH-000445/2024
1040,1,3,XUAT,1,2024-11-18,BH-000844/2024
1041,3,10,XUAT,1,2024-11-18,BH-001559/2024
1042,1,14,XUAT,1,2024-11-18,BH-001694/2024
1043,1,55,XUAT,1,2024-11-18,BH-002190/2024
1044,5,9,XUAT,1,2024-11-18,BH-003362/2024
1045,1,54,XUAT,1,2024-11-18,BH-003932/2024
1046,2,11,XUAT,1,2024-11-18,BH-004394/2024
1047,1,161,XUAT,1,2024-11-18,BH-007512/2024
1048,5,110,XUAT,1,2024-11-19,BH-002767/2024
1049,5,29,NHAP,17,2024-11-19,
1050,3,177,XUAT,1,2024-11-19,BH-007272/2024
1051,6,150,XUAT,1,2024-11-19,BH-007643/2024
1052,4,164,XUAT,1,2024-11-20,BH-000788/2024
1053,2,168,XUAT,1,2024-11-20,BH-002476/2024
1054,4,19,XUAT,2,2024-11-20,BH-003330/2024
1055,3,129,XUAT,1,2024-11-20,BH-003363/2024
1056,3,11,XUAT,1,2024-11-20,BH-004679/2024
1057,6,29,XUAT,1,2024-11-20,BH-006938/2024
1058,6,129,XUAT,1,2024-11-21,BH-000339/2024
1059,2,151,XUAT,1,2024-11-21,BH-002284/2024
1060,4,30,XUAT,1,2024-11-21,BH-005691/2024
1061,4,92,XUAT,1,2024-11-21,BH-005716/2024
1062,1,168,XUAT,1,2024-11-22,BH-000510/2024
1063,5,126,XUAT,1,2024-11-22,BH-001369/2024
1064,4,180,XUAT,1,2024-11-22,BH-006792/2024
1065,4,180,XUAT,1,2024-11-23,BH-001631/2024
1066,3,27,XUAT,1,2024-11-23,BH-001709/2024
1067,2,131,XUAT,1,2024-11-23,BH-001745/2024
1068,3,81,XUAT,1,2024-11-23,BH-002325/2024
1069,6,2,XUAT,2,2024-11-23,BH-005491/2024
1070,6,79,XUAT,1,2024-11-23,BH-006023/2024
1071,4,171,NHAP,19,2024-11-24,
1072,5,99,XUAT,1,2024-11-24,BH-001474/2024
1073,3,129,XUAT,1,2024-11-24,BH-001574/2024
1074,3,140,XUAT,1,2024-11-24,BH-001895/2024
1075,2,99,XUAT,1,2024-11-24,BH-002452/2024
1076,4,27,XUAT,1,2024-11-24,BH-007670/2024
1077,2,37,XUAT,1,2024-11-24,BH-007757/2024
1078,4,152,XUAT,1,2024-11-25,BH-000682/2024
1079,1,129,XUAT,1,2024-11-25,BH-003003/2024
1080,2,108,XUAT,1,2024-11-25,BH-004119/2024
1081,4,85,XUAT,1,2024-11-25,BH-005185/2024
1082,3,135,XUAT,1,2024-11-25,BH-005869/2024
1083,2,49,XUAT,1,2024-11-25,BH-006095/2024
1084,1,123,NHAP,19,2024-11-26,
1085,1,12,XUAT,1,2024-11-26,BH-002936/2024
1086,1,13,XUAT,1,2024-11-26,BH-003635/2024
1087,2,29,XUAT,1,2024-11-26,BH-005002/2024
1088,5,155,XUAT,1,2024-11-26,BH-005100/2024
1089,3,102,XUAT,1,2024-11-26,BH-005841/2024
1090,5,142,XUAT,1,2024-11-26,BH-005931/2024
1091,3,37,XUAT,1,2024-11-26,BH-006027/2024
1092,3,45,XUAT,1,2024-11-26,BH-006028/2024
1093,5,169,XUAT,1,2024-11-26,BH-007102/2024
1094,3,19,XUAT,1,2024-11-26,BH-007520/2024
1095,6,66,XUAT,1,2024-11-27,BH-000706/2024
1096,2,147,XUAT,1,2024-11-27,BH-001150/2024
1097,1,37,XUAT,1,2024-11-27,BH-001715/2024
1098,4,16,XUAT,2,2024-11-27,BH-002323/2024
1099,1,159,XUAT,1,2024-11-27,BH-002584/2024
1100,1,165,XUAT,1,2024-11-27,BH-004455/2024
1101,6,76,XUAT,1,2024-11-27,BH-005127/2024
1102,4,70,NHAP,8,2024-11-27,
1103,5,87,XUAT,1,2024-11-27,BH-006878/2024
1104,4,164,XUAT,1,2024-11-27,BH-007564/2024
1105,5,39,XUAT,1,2024-11-28,BH-003472/2024
1106,2,155,XUAT,1,2024-11-28,BH-005352/2024
1107,5,157,NHAP,28,2024-11-28,
1108,4,23,XUAT,1,2024-11-29,BH-000796/2024
1109,3,94,XUAT,1,2024-11-29,BH-000924/2024
1110,5,24,XUAT,1,2024-11-29,BH-004478/2024
1111,4,142,XUAT,1,2024-11-29,BH-006206/2024
1112,1,153,XUAT,1,2024-11-29,BH-006864/2024
1113,3,68,XUAT,1,2024-11-29,BH-006966/2024
1114,1,161,XUAT,1,2024-11-30,BH-000302/2024
1115,4,22,XUAT,1,2024-11-30,BH-003051/2024
1116,3,135,XUAT,2,2024-11-30,BH-003145/2024
1117,1,146,XUAT,1,2024-11-30,BH-007606/2024
1118,1,126,XUAT,1,2024-11-30,BH-007767/2024
1119,5,87,XUAT,1,2024-12-01,BH-001113/2024
1120,4,64,XUAT,1,2024-12-01,BH-003549/2024
1121,3,39,XUAT,1,2024-12-01,BH-004450/2024
1122,1,144,XUAT,1,2024-12-01,BH-006006/2024
1123,5,166,XUAT,1,2024-12-01,BH-006404/2024
1124,4,107,XUAT,1,2024-12-02,BH-002307/2024
1125,4,115,XUAT,1,2024-12-02,BH-002509/2024
1126,2,163,XUAT,1,2024-12-02,BH-002905/2024
1127,6,135,XUAT,1,2024-12-02,BH-003930/2024
