ticket_id,ticket_code,customer_id,serial_no,product_id,center_id,issue_desc,category_id,priority,status,technician_id,received_at,due_date,closed_at,is_warranty
127,BH-000127/2025,44798,SN469087908365,299,4,tình trạng: mic gọi điện đối phương không nghe được xảy ra sau khi rơi,6,TRUNG_BINH,DA_DONG,21,2025-02-08 08:30,2025-02-11 08:30,2025-02-10 03:47,true
128,BH-000128/2024,5106,SN724663288752,200,3,may bi màn hình bị ám vàng một góc,1,CAO,DA_DONG,37,2024-10-10 09:15,2024-10-11 09:15,2024-10-11 06:44,true
129,BH-000129/2024,45057,SN859720135621,168,4,khách hàng phản ánh máy rơi vào nước không lên nguồn khách chưa từng sửa ở đâu,5,CAO,DA_DONG,6,2024-10-02 15:15,2024-10-03 15:15,2024-10-03 04:58,false
130,BH-000130/2025,34960,SN621316481189,99,1,KHÁCH HÀNG PHẢN ÁNH MÀN HÌNH ĐEN KHÔNG LÊN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,1,CAO,DA_DONG,1,2025-08-01 13:45,2025-08-02 13:45,2025-08-02 02:48,true
131,BH-000131/2026,21511,SN577900198458,17,4,may bi máy rơi vào nước không lên nguồn đã thử khởi động lại không được,5,CAO,DA_DONG,14,2026-08-13 16:00,2026-08-14 16:00,2026-08-16 04:17,true
132,BH-000132/2025,14054,SN240201902245,88,4,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết mới bị 2 ngày nay,2,CAO,DA_DONG,34,2025-02-12 13:15,2025-02-13 13:15,2025-02-12 22:35,true
133,BH-000133/2025,45457,SN787203623212,236,2,may bi ứng dụng tự thoát liên tục đã thử khởi động lại không được,4,THAP,DANG_XU_LY,25,2025-04-24 08:15,2025-04-29 08:15,,true
134,BH-000134/2024,15780,SN211178789751,143,1,tình trạng: cảm ứng chỗ được chỗ không đã thử khởi động lại không được,1,TRUNG_BINH,DA_DONG,1,2024-09-25 11:15,2024-09-28 11:15,2024-09-27 20:32,true
135,BH-000135/2025,32692,SN782384206218,203,1,may bi cắm sạc không vào điện,3,THAP,CHO_LINH_KIEN,1,2025-08-13 12:45,2025-08-18 12:45,,false
136,BH-000136/2026,5996,SN913299320909,303,6,tình trạng: cảm ứng chỗ được chỗ không xảy ra sau khi rơi,1,CAO,DA_DONG,23,2026-01-04 08:45,2026-01-05 08:45,2026-01-05 01:45,false
137,BH-000137/2025,15095,SN370674879522,179,3,khach bao may phong pin can man hinh khach chua tung sua o dau,2,TRUNG_BINH,DANG_XU_LY,37,2025-09-06 10:30,2025-09-09 10:30,,true
138,BH-000138/2026,15133,SN760398180501,185,1,may bi màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,1,CAO,DA_DONG,33,2026-05-14 16:00,2026-05-15 16:00,2026-05-16 06:03,true
139,BH-000139/2025,51243,SN683650768839,243,4,kh nói màn hình nứt sau khi rơi mới bị 2 ngày nay,1,CAO,DA_DONG,14,2025-09-16 12:00,2025-09-17 12:00,2025-09-18 18:50,true
140,BH-000140/2026,43811,SN465395172934,217,4,KH NÓI SẠC ĐẦY NHƯNG DÙNG 30 PHÚT LÀ SẬP NGUỒN XẢY RA SAU KHI RƠI,2,THAP,DA_DONG,14,2026-08-15 10:45,2026-08-20 10:45,2026-08-18 11:29,true
141,BH-000141/2025,52469,SN279034457227,197,5,pin sut 20% chi sau vai phut da thu khoi dong lai khong duoc,2,TRUNG_BINH,DA_DONG,7,2025-05-25 10:00,2025-05-28 10:00,2025-05-27 17:22,true
142,BH-000142/2025,3983,SN393639899504,160,1,may bi máy không giữ được pin qua đêm khách chưa từng sửa ở đâu,2,TRUNG_BINH,DA_DONG,20,2025-12-27 17:15,2025-12-30 17:15,2025-12-29 21:15,true
143,BH-000143/2026,7185,SN803715574524,280,2,khách hàng phản ánh điểm chết trên màn hình đã thử khởi động lại không được,1,CAO,DA_DONG,30,2026-08-13 15:30,2026-08-14 15:30,2026-08-14 04:42,true
144,BH-000144/2024,47276,SN561633295418,182,4,khách hàng phản ánh màn hình bị sọc dọc mới bị 2 ngày nay,1,CAO,DA_DONG,16,2024-09-27 13:00,2024-09-28 13:00,2024-09-27 20:44,false
145,BH-000145/2025,2363,SN648389889843,225,5,MAY BI KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI XẢY RA SAU KHI RƠI,4,THAP,CHO_LINH_KIEN,26,2025-09-23 12:15,2025-09-28 12:15,,true
146,BH-000146/2025,59,SN116101970030,313,2,điện thoại dính nước mưa loa bị rè,5,CAO,DA_DONG,12,2025-12-30 10:45,2025-12-31 10:45,2025-12-30 22:57,true
147,BH-000147/2025,49109,SN536651797983,190,2,cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,3,TRUNG_BINH,DA_DONG,30,2025-11-01 15:30,2025-11-04 15:30,2025-11-03 18:06,true
148,BH-000148/2026,47085,SN286997507877,61,6,may bi máy chạy chậm giật lag sau khi cập nhật bị từ tuần trước,4,TRUNG_BINH,DA_DONG,28,2026-04-20 12:00,2026-04-23 12:00,2026-04-22 21:46,true
149,BH-000149/2026,26507,SN829535189139,104,1,kh nói màn hình đen không lên bị từ tuần trước,1,CAO,DA_DONG,1,2026-04-18 09:15,2026-04-19 09:15,2026-04-19 07:12,true
150,BH-000150/2026,47978,SN786665675407,179,4,khách hàng phản ánh máy có tiếng kêu lạ bên trong,6,TRUNG_BINH,DA_DONG,16,2026-08-05 11:30,2026-08-08 11:30,2026-08-12 13:25,true
151,BH-000151/2026,21410,SN488457665178,152,1,khách báo màn hình xuất hiện vệt mực loang máy còn bảo hành,1,TRUNG_BINH,DA_DONG,33,2026-04-01 17:45,2026-04-04 17:45,2026-04-09 09:37,true
152,BH-000152/2025,34720,SN777794230927,3,1,khach bao man hinh bi ho sang vien duoi khach chua tung sua o dau,1,CAO,DA_DONG,33,2025-02-12 11:45,2025-02-13 11:45,2025-02-13 04:37,true
153,BH-000153/2026,48386,SN791466907755,180,1,kh noi pin nong bat thuong khi dung bi tu tuan truoc,2,TRUNG_BINH,DA_PHAN_CONG,1,2026-07-26 17:30,2026-07-29 17:30,,true
154,BH-000154/2025,46107,SN742628979737,88,2,khách hàng phản ánh dính nước biển máy nóng và tắt xảy ra sau khi rơi,5,CAO,DA_DONG,12,2025-08-29 12:00,2025-08-30 12:00,2025-08-29 22:45,true
155,BH-000155/2026,13549,SN428256613455,171,4,KHÁCH HÀNG PHẢN ÁNH CỔNG SẠC BÁM BỤI KHÔNG TIẾP XÚC,3,TRUNG_BINH,DA_DONG,14,2026-04-10 08:30,2026-04-13 08:30,2026-04-12 23:38,true
156,BH-000156/2026,44812,SN755211135255,214,3,khách báo sạc rất chậm mất cả đêm bị từ tuần trước,3,TRUNG_BINH,DA_DONG,22,2026-05-31 12:45,2026-06-03 12:45,2026-06-01 22:46,false
157,BH-000157/2025,35553,SN433240499789,284,4,khách hàng phản ánh điểm chết trên màn hình,1,CAO,DA_DONG,2,2025-04-29 16:15,2025-04-30 16:15,2025-04-30 09:48,false
158,BH-000158/2026,9444,SN881432212446,243,5,khách báo pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,2,TRUNG_BINH,DA_DONG,24,2026-07-28 08:45,2026-07-31 08:45,2026-07-30 15:12,false
159,BH-000159/2025,35282,SN742240896658,259,4,khách báo màn hình bị hở sáng viền dưới,1,THAP,DA_DONG,15,2025-08-28 08:00,2025-09-02 08:00,2025-08-31 02:31,true
160,BH-000160/2025,18592,SN183779546554,195,2,kh nói máy phồng pin cấn màn hình đã thử khởi động lại không được,2,TRUNG_BINH,DANG_XU_LY,12,2025-03-31 08:00,2025-04-03 08:00,,true
161,BH-000161/2025,6491,SN783116925810,242,5,máy phồng pin cấn màn hình đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,9,2025-05-07 14:15,2025-05-10 14:15,2025-05-08 16:39,true
162,BH-000162/2026,35219,SN896614701990,181,1,may bi cổng sạc bị gãy chân,3,TRUNG_BINH,DA_DONG,33,2026-07-15 12:45,2026-07-18 12:45,2026-07-18 06:20,true
163,BH-000163/2026,32203,SN787433544137,28,1,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,TRUNG_BINH,DA_DONG,1,2026-07-31 16:45,2026-08-03 16:45,2026-08-02 16:35,true
164,BH-000164/2024,6980,SN576072081113,238,1,tình trạng: màn hình chớp tắt liên tục bị từ tuần trước,1,CAO,CHO_LINH_KIEN,1,2024-11-26 13:15,2024-11-27 13:15,,true
165,BH-000165/2025,9314,SN712187197491,312,3,KHÁCH BÁO MÀN HÌNH ĐEN KHÔNG LÊN,1,CAO,DA_DONG,32,2025-09-16 15:00,2025-09-17 15:00,2025-09-17 07:59,true
166,BH-000166/2024,5241,SN720007416818,46,3,khách báo cảm ứng loạn không bấm được máy còn bảo hành,1,CAO,DA_PHAN_CONG,32,2024-09-22 08:00,2024-09-23 08:00,,false
167,BH-000167/2026,21137,SN277041160275,269,6,rơi bồn rửa máy chập chờn mới bị 2 ngày nay,5,CAO,DA_DONG,10,2026-03-16 08:30,2026-03-17 08:30,2026-03-16 17:09,true
168,BH-000168/2025,10924,SN413932876404,73,1,may bi máy có tiếng kêu lạ bên trong bị từ tuần trước,6,TRUNG_BINH,DA_DONG,1,2025-02-02 16:45,2025-02-05 16:45,2025-02-07 11:44,true
169,BH-000169/2025,46634,SN172164645376,37,2,tình trạng: pin nóng bất thường khi dùng mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,8,2025-01-30 10:45,2025-02-02 10:45,2025-01-31 12:08,true
170,BH-000170/2026,8104,SN974444845930,61,3,tình trạng: cắm sạc báo lỗi phụ kiện khách chưa từng sửa ở đâu,3,TRUNG_BINH,DA_DONG,32,2026-06-06 14:00,2026-06-09 14:00,2026-06-08 23:19,false
171,BH-000171/2026,15761,SN832769793088,250,4,kh nói màn hình nứt sau khi rơi khách chưa từng sửa ở đâu,1,CAO,DA_DONG,6,2026-02-23 15:45,2026-02-24 15:45,2026-02-25 01:38,true
172,BH-000172/2025,18904,SN765932356269,90,2,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,12,2025-11-24 16:15,2025-11-27 16:15,2025-11-28 12:30,true
173,BH-000173/2024,15522,SN347835083695,295,6,may bi camera mở lên bị đen màn,4,THAP,DA_DONG,18,2024-12-18 16:45,2024-12-23 16:45,2024-12-20 18:17,true
174,BH-000174/2024,313,SN175965659720,137,4,may bi máy phồng pin cấn màn hình đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,16,2024-08-30 12:45,2024-09-02 12:45,2024-09-04 10:33,true
175,BH-000175/2025,50131,SN298767811866,178,4,khách báo cổng sạc bị gãy chân,3,TRUNG_BINH,DA_DONG,15,2025-05-08 15:00,2025-05-11 15:00,2025-05-13 20:58,false
176,BH-000176/2024,3360,SN590461629323,315,6,may bi màn hình bị sọc dọc đã thử khởi động lại không được,1,CAO,DA_DONG,28,2024-10-23 15:30,2024-10-24 15:30,2024-10-25 02:25,true
177,BH-000177/2026,4232,SN867610559820,254,3,khách báo màn hình bị hở sáng viền dưới bị từ tuần trước,1,CAO,DA_DONG,37,2026-01-26 10:00,2026-01-27 10:00,2026-01-26 21:04,true
178,BH-000178/2024,37819,SN496596215257,136,1,nút nguồn bị kẹt bị từ tuần trước,6,TRUNG_BINH,DANG_XU_LY,1,2024-09-17 16:45,2024-09-20 16:45,,true
179,BH-000179/2024,16254,SN519869101354,285,6,màn hình bị sọc dọc mới bị 2 ngày nay,1,THAP,DA_DONG,11,2024-12-11 15:45,2024-12-16 15:45,2024-12-15 16:19,true
180,BH-000180/2026,18632,SN293592809435,210,3,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,1,CAO,DA_DONG,22,2026-02-21 11:45,2026-02-22 11:45,2026-02-22 08:47,true
181,BH-000181/2025,23521,SN461671877404,150,3,máy bị đổ nước ngọt vào không sạc được khách chưa từng sửa ở đâu,5,TRUNG_BINH,DA_DONG,38,2025-10-28 13:00,2025-10-31 13:00,2025-10-31 03:56,true
182,BH-000182/2025,4052,SN319443898404,129,4,kh nói cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,3,CAO,DA_DONG,6,2025-01-18 11:45,2025-01-19 11:45,2025-01-19 05:45,true
183,BH-000183/2025,37750,SN156205818161,305,5,may bi máy tự tắt khi còn 30% pin đã thử khởi động lại không được,2,TRUNG_BINH,DA_DONG,26,2025-10-05 08:00,2025-10-08 08:00,2025-10-06 15:56,true
184,BH-000184/2025,25697,SN333852243267,317,3,may bi man hinh bi am vang mot goc moi bi 2 ngay nay,1,CAO,DA_DONG,27,2025-06-05 14:45,2025-06-06 14:45,2025-06-06 01:47,true
185,BH-000185/2024,7466,SN922448132367,186,5,kh nói cắm sạc báo lỗi phụ kiện xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,35,2024-10-21 17:00,2024-10-24 17:00,2024-10-23 18:41,false
186,BH-000186/2025,4261,SN603699665966,101,5,kh nói máy rung liên tục không dừng,6,TRUNG_BINH,DA_DONG,17,2025-11-10 16:45,2025-11-13 16:45,2025-11-15 01:50,true
187,BH-000187/2025,46551,SN857556168071,85,3,khach hang phan anh may treo logo khong vao duoc he dieu hanh,4,THAP,DANG_XU_LY,32,2025-09-07 14:15,2025-09-12 14:15,,true
188,BH-000188/2024,40539,SN351648027357,293,4,cam sac may nong bat thuong may con bao hanh,3,TRUNG_BINH,DA_DONG,14,2024-10-13 16:45,2024-10-16 16:45,2024-10-15 01:06,false
189,BH-000189/2025,8376,SN428164816174,7,5,KHÁCH BÁO MÁY PHỒNG PIN CẤN MÀN HÌNH MỚI BỊ 2 NGÀY NAY,2,TRUNG_BINH,DA_DONG,35,2025-06-24 09:00,2025-06-27 09:00,2025-06-25 09:42,true
190,BH-000190/2025,19542,SN114322922745,207,6,khách báo cắm sạc không vào điện máy còn bảo hành,3,TRUNG_BINH,DA_DONG,28,2025-11-24 11:00,2025-11-27 11:00,2025-11-26 06:03,true
191,BH-000191/2025,44350,SN502561877814,257,3,kh noi may vao nuoc man hinh loang o moi bi 2 ngay nay,5,CAO,DA_DONG,19,2025-04-15 13:15,2025-04-16 13:15,2025-04-16 04:36,false
192,BH-000192/2026,49455,SN314031546201,254,3,tình trạng: pin chai chỉ còn dùng được nửa ngày bị từ tuần trước,2,TRUNG_BINH,DA_DONG,22,2026-01-06 15:45,2026-01-09 15:45,2026-01-07 11:59,true
193,BH-000193/2025,51284,SN730555780345,31,6,kh nói máy không giữ được pin qua đêm máy còn bảo hành,2,TRUNG_BINH,DA_DONG,23,2025-05-04 11:45,2025-05-07 11:45,2025-05-07 01:20,true
194,BH-000194/2025,26240,SN431536869113,75,2,màn hình chớp tắt liên tục,1,CAO,DA_PHAN_CONG,30,2025-02-16 17:00,2025-02-17 17:00,,true
195,BH-000195/2025,34193,SN170043849516,147,4,MAY BI MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG BỊ TỪ TUẦN TRƯỚC,1,CAO,DA_DONG,21,2025-10-01 11:30,2025-10-02 11:30,2025-10-02 00:40,true
196,BH-000196/2025,14711,SN661407144161,250,2,khách báo pin sụt 20% chỉ sau vài phút bị từ tuần trước,2,TRUNG_BINH,DA_DONG,5,2025-06-30 08:30,2025-07-03 08:30,2025-07-02 05:10,true
197,BH-000197/2024,36744,SN647375310650,29,2,khách hàng phản ánh màn hình chớp tắt liên tục xảy ra sau khi rơi,1,CAO,DA_DONG,12,2024-11-12 10:45,2024-11-13 10:45,2024-11-14 22:00,true
198,BH-000198/2025,15607,SN526835476345,105,5,khách báo màn hình bị sọc dọc bị từ tuần trước,1,THAP,DA_DONG,9,2025-03-19 12:45,2025-03-24 12:45,2025-03-21 20:26,true
199,BH-000199/2025,28472,SN155459690247,287,1,tình trạng: pin tụt rất nhanh dùng 2 tiếng đã hết xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,1,2025-06-12 10:30,2025-06-15 10:30,2025-06-14 06:04,false
200,BH-000200/2024,22399,SN902956986125,48,5,tình trạng: pin nóng bất thường khi dùng mới bị 2 ngày nay,2,TRUNG_BINH,DA_DONG,35,2024-10-25 13:45,2024-10-28 13:45,2024-11-01 19:28,true
201,BH-000201/2026,21523,SN928762032222,70,6,màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,1,CAO,DA_DONG,23,2026-04-29 12:45,2026-04-30 12:45,2026-04-30 03:13,false
202,BH-000202/2025,49234,SN397118557843,166,6,máy tự tắt khi còn 30% pin máy còn bảo hành,2,TRUNG_BINH,DANG_XU_LY,23,2025-06-12 10:30,2025-06-15 10:30,,false
203,BH-000203/2025,38124,SN820066721936,224,2,CHÂN SẠC LỎNG PHẢI GIỮ MỚI SẠC ĐƯỢC MÁY CÒN BẢO HÀNH,3,TRUNG_BINH,DANG_XU_LY,5,2025-02-07 10:15,2025-02-10 10:15,,false
204,BH-000204/2025,52163,SN107959864674,176,5,khách báo màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,1,TRUNG_BINH,DA_DONG,35,2025-03-29 12:00,2025-04-01 12:00,2025-04-01 01:03,true
205,BH-000205/2026,18542,SN777058747574,76,6,kh nói máy vào nước màn hình loang ố đã thử khởi động lại không được,5,CAO,DA_DONG,18,2026-07-18 10:15,2026-07-19 10:15,2026-07-18 23:54,true
206,BH-000206/2025,47660,SN605830339206,228,2,may bi cam ung loan khong bam duoc may con bao hanh,1,CAO,DA_DONG,8,2025-01-20 13:30,2025-01-21 13:30,2025-01-20 19:53,true
207,BH-000207/2025,1852,SN848492347405,187,1,khách hàng phản ánh wifi không kết nối được sau cập nhật đã thử khởi động lại không được,4,THAP,DA_PHAN_CONG,33,2025-12-17 16:45,2025-12-22 16:45,,false
208,BH-000208/2026,49482,SN698782851118,125,5,khách báo máy chạy chậm giật lag sau khi cập nhật khách chưa từng sửa ở đâu,4,THAP,DA_DONG,31,2026-03-05 13:45,2026-03-10 13:45,2026-03-09 04:48,true
209,BH-000209/2024,43895,SN150542458900,39,6,KHÁCH BÁO MÁY PHỒNG PIN CẤN MÀN HÌNH,2,TRUNG_BINH,DA_DONG,11,2024-12-17 08:30,2024-12-20 08:30,2024-12-19 05:15,true
210,BH-000210/2026,7674,SN246579972100,316,1,khách báo máy treo logo không vào được hệ điều hành máy còn bảo hành,4,THAP,DA_PHAN_CONG,20,2026-04-28 14:00,2026-05-03 14:00,,true
211,BH-000211/2025,40838,SN580515294747,62,4,tình trạng: không cài được ứng dụng báo lỗi đã thử khởi động lại không được,4,TRUNG_BINH,DA_DONG,14,2025-06-10 10:15,2025-06-13 10:15,2025-06-12 16:38,false
212,BH-000212/2026,45411,SN118971409109,146,6,may bi may roi vao nuoc khong len nguon khach chua tung sua o dau,5,CAO,DA_PHAN_CONG,11,2026-07-17 12:30,2026-07-18 12:30,,true
213,BH-000213/2024,24361,SN189360907381,93,6,kh nói màn hình bị ám vàng một góc máy còn bảo hành,1,CAO,DA_DONG,28,2024-12-10 15:30,2024-12-11 15:30,2024-12-11 01:50,true
214,BH-000214/2024,34094,SN227360518625,244,6,tình trạng: màn hình đen không lên bị từ tuần trước,1,CAO,CHO_LINH_KIEN,10,2024-12-04 11:30,2024-12-05 11:30,,true
215,BH-000215/2025,9543,SN605764257580,109,5,tình trạng: không cài được ứng dụng báo lỗi xảy ra sau khi rơi,4,THAP,CHO_LINH_KIEN,9,2025-06-14 17:15,2025-06-19 17:15,,true
216,BH-000216/2025,27359,SN309145567376,276,3,KHÁCH HÀNG PHẢN ÁNH CAMERA MỞ LÊN BỊ ĐEN MÀN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,4,THAP,DA_DONG,32,2025-10-18 15:00,2025-10-23 15:00,2025-10-21 21:27,false
217,BH-000217/2025,16148,SN377397446123,50,5,TÌNH TRẠNG: MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,1,CAO,DA_DONG,24,2025-04-22 13:30,2025-04-23 13:30,2025-04-23 02:55,false
218,BH-000218/2024,6373,SN287577547706,128,1,may bi man hinh nut sau khi roi moi bi 2 ngay nay,1,CAO,DA_DONG,33,2024-09-14 14:45,2024-09-15 14:45,2024-09-15 00:05,true
219,BH-000219/2025,50961,SN632599917150,165,4,tình trạng: sạc rất chậm mất cả đêm máy còn bảo hành,3,TRUNG_BINH,DA_DONG,14,2025-01-14 12:45,2025-01-17 12:45,2025-01-16 10:11,false
220,BH-000220/2025,7922,SN777345121528,210,1,may bi pin sụt 20% chỉ sau vài phút máy còn bảo hành,2,TRUNG_BINH,CHO_LINH_KIEN,1,2025-06-30 10:30,2025-07-03 10:30,,false
221,BH-000221/2025,47241,SN870082640931,193,5,khach bao pin sut 20% chi sau vai phut,2,TRUNG_BINH,DANG_XU_LY,7,2025-11-28 13:00,2025-12-01 13:00,,true
222,BH-000222/2025,25158,SN298638859941,190,1,kh nói pin nóng bất thường khi dùng bị từ tuần trước,2,TRUNG_BINH,DA_DONG,33,2025-07-18 10:15,2025-07-21 10:15,2025-07-20 14:46,true
223,BH-000223/2025,8630,SN406097239099,304,4,khách báo máy phồng pin cấn màn hình bị từ tuần trước,2,TRUNG_BINH,DA_DONG,2,2025-04-01 11:15,2025-04-04 11:15,2025-04-03 08:47,true
224,BH-000224/2025,1274,SN638047264519,130,4,CẮM SẠC KHÔNG VÀO ĐIỆN BỊ TỪ TUẦN TRƯỚC,3,TRUNG_BINH,DA_DONG,15,2025-12-12 17:30,2025-12-15 17:30,2025-12-14 18:36,true
225,BH-000225/2026,17608,SN839595422547,273,1,ứng dụng tự thoát liên tục khách chưa từng sửa ở đâu,4,THAP,DA_DONG,20,2026-06-30 14:00,2026-07-05 14:00,2026-07-06 06:09,false
226,BH-000226/2026,35230,SN593257727417,95,1,may bi chan sac long phai giu moi sac duoc da thu khoi dong lai khong duoc,3,TRUNG_BINH,DA_PHAN_CONG,33,2026-06-08 09:00,2026-06-11 09:00,,true
227,BH-000227/2026,23937,SN306109870861,206,6,cam sac may nong bat thuong xay ra sau khi roi,3,TRUNG_BINH,DA_DONG,13,2026-03-13 09:45,2026-03-16 09:45,2026-03-14 15:41,true
228,BH-000228/2026,29370,SN646095829173,229,4,khách hàng phản ánh màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,1,CAO,HOAN_TAT,15,2026-06-27 17:00,2026-06-28 17:00,,true
229,BH-000229/2025,46682,SN992286945630,110,1,kh nói sạc vào nhưng không nhận cáp xảy ra sau khi rơi,3,TRUNG_BINH,DA_DONG,20,2025-04-11 13:15,2025-04-14 13:15,2025-04-12 15:48,true
230,BH-000230/2026,9584,SN121229187450,184,6,khách báo cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,3,TRUNG_BINH,DA_DONG,13,2026-03-19 09:30,2026-03-22 09:30,2026-03-21 19:39,true
231,BH-000231/2025,49,SN290576547180,218,6,may bi màn hình bị sọc dọc bị từ tuần trước,1,CAO,DANG_XU_LY,23,2025-07-22 16:30,2025-07-23 16:30,,true
232,BH-000232/2024,22298,SN253422805728,152,6,khách hàng phản ánh máy không giữ được pin qua đêm xảy ra sau khi rơi,2,TRUNG_BINH,DA_DONG,28,2024-09-13 15:30,2024-09-16 15:30,2024-09-14 15:15,true
233,BH-000233/2026,26959,SN535825205951,12,3,tình trạng: máy bị đổ nước ngọt vào không sạc được khách chưa từng sửa ở đâu,5,CAO,DA_DONG,19,2026-06-27 14:15,2026-06-28 14:15,2026-06-28 11:37,true
234,BH-000234/2025,34651,SN974557633897,169,1,tình trạng: màn hình bị ám vàng một góc khách chưa từng sửa ở đâu,1,TRUNG_BINH,DA_DONG,1,2025-12-17 08:15,2025-12-20 08:15,2025-12-22 12:53,false
235,BH-000235/2024,13964,SN727732710104,35,4,tình trạng: camera mở lên bị đen màn đã thử khởi động lại không được,4,THAP,DA_DONG,34,2024-12-05 12:00,2024-12-10 12:00,2024-12-12 08:17,true
