order_id,product_id,so_luong,don_gia,thanh_tien
774,261,1,9490000,9490000
774,130,1,7115500,7115500
775,286,1,3490000,3490000
776,209,1,9990000,9990000
777,45,1,9490000,9490000
778,70,1,1795500,1615950
779,28,1,4131000,4131000
780,202,1,11990000,11990000
781,310,2,5990000,11980000
781,1,2,1701000,3402000
782,234,1,7590500,7590500
782,23,1,36990000,33291000
782,26,1,31990000,31990000
783,232,1,675000,675000
784,192,1,7990000,7191000
785,218,1,1701000,1701000
785,156,1,26590500,26590500
785,187,1,4740500,4740500
786,230,1,250000,250000
786,296,1,21840500,21840500
787,37,1,108000,108000
788,44,3,2691000,8073000
789,315,1,4590000,4590000
790,295,1,750000,750000
790,22,1,4990000,4990000
790,202,1,11390500,11390500
791,56,1,6490000,6490000
792,25,1,3141000,3141000
792,204,1,9490000,9490000
792,242,1,5990000,5990000
793,9,2,320000,640000
794,152,3,20691000,62073000
795,78,1,450000,450000
796,239,1,6165500,6165500
796,179,1,320000,320000
797,94,1,5690500,5690500
798,250,1,171000,171000
799,139,1,9490000,9490000
799,263,2,4990000,9980000
800,101,1,18040500,18040500
801,272,1,9015500,9015500
802,307,1,3141000,3141000
803,91,1,4491000,4491000
804,318,1,7990000,7990000
805,205,1,6490000,6490000
806,30,3,5841000,17523000
807,278,1,6165500,6165500
808,300,1,1890000,1890000
808,228,1,2365500,2365500
809,53,1,9490000,9490000
810,88,1,7590500,7590500
811,142,1,9490000,9490000
812,243,1,18990000,18990000
813,175,1,2241000,2241000
814,81,1,6490000,6490000
815,68,1,1701000,1701000
816,215,1,27990000,27990000
817,285,1,2490000,2490000
818,236,1,7191000,7191000
819,147,1,11990000,11990000
820,113,2,18990000,37980000
821,193,1,36990000,36990000
822,180,1,2840500,2840500
823,92,1,225000,225000
823,300,1,1890000,1890000
824,310,1,5391000,5391000
825,190,1,2691000,2691000
825,5,2,7191000,14382000
826,232,1,750000,750000
827,225,1,27990000,27990000
828,158,1,2691000,2691000
829,146,1,5391000,5391000
829,111,1,7490000,7490000
830,246,1,712500,712500
831,204,1,9490000,9490000
832,24,1,6490000,6490000
833,180,1,2990000,2990000
834,160,1,2990000,2990000
835,9,1,288000,288000
836,274,1,11390500,11390500
837,302,1,36990000,36990000
837,268,1,450000,450000
837,11,1,35140500,35140500
838,46,1,7590500,7590500
839,82,1,2490000,2490000
839,234,1,7590500,7590500
840,130,1,7490000,7490000
840,234,1,7191000,7191000
841,239,1,6165500,6165500
842,167,1,33291000,33291000
843,157,1,7990000,7990000
844,202,1,11990000,11990000
845,276,1,6490000,6490000
846,295,1,712500,712500
846,187,1,4491000,4491000
847,53,1,9015500,9015500
848,146,1,5690500,5690500
849,123,1,2241000,2241000
849,99,1,12990000,12990000
850,35,1,7990000,7990000
850,286,2,3315500,6631000
851,295,1,712500,712500
851,232,1,712500,712500
852,174,1,4990000,4990000
852,78,1,427500,427500
853,81,1,6490000,6490000
854,269,1,450000,450000
855,278,1,6490000,6490000
856,242,2,5391000,10782000
857,71,1,11990000,11990000
857,110,1,4990000,4990000
858,162,1,18040500,18040500
858,152,1,20691000,20691000
859,175,2,2241000,4482000
860,187,1,4740500,4740500
861,132,2,4990000,9980000
862,69,2,4491000,8982000
862,235,1,3490000,3490000
862,92,1,237500,237500
863,302,1,36990000,36990000
863,260,1,18990000,18990000
864,96,2,2990000,5980000
865,308,1,20691000,20691000
866,281,3,3990000,11970000
867,97,1,4590000,4590000
868,208,1,120000,120000
869,207,1,3990000,3990000
870,271,1,6490000,6490000
871,163,1,17091000,17091000
872,250,1,190000,190000
873,286,1,3141000,3141000
873,162,1,17091000,17091000
874,227,1,9490500,9490500
875,225,1,25191000,25191000
875,240,1,5690500,5690500
875,211,1,6490000,6490000
876,8,1,1890000,1890000
877,186,1,8541000,8541000
877,5,1,7191000,7191000
878,30,1,5841000,5841000
879,250,1,190000,190000
879,15,1,4990000,4990000
879,37,3,120000,360000
880,130,1,7115500,7115500
881,256,1,590000,590000
882,143,1,2365500,2365500
883,1,1,1890000,1890000
883,270,1,5990000,5990000
883,205,2,5841000,11682000
884,4,1,320000,320000
884,107,1,320000,320000
885,75,1,6490000,6490000
886,279,1,4360500,4360500
887,183,1,2490000,2241000
888,67,1,18990000,18990000
889,120,1,3490000,3490000
890,157,1,7990000,7990000
891,142,1,9015500,9015500
891,297,1,9490000,9490000
892,60,1,11990000,11990000
893,167,1,36990000,36990000
893,156,1,27990000,27990000
894,24,1,6490000,6490000
895,31,1,5841000,5841000
895,147,1,10791000,10791000
895,148,1,5690500,5690500
896,192,1,7990000,7990000
896,253,1,1890000,1890000
897,74,1,5990000,5990000
897,105,1,9490000,9490000
898,98,1,36990000,36990000
899,5,1,7990000,7990000
899,32,1,11990000,11990000
900,309,1,35140500,35140500
901,285,1,2490000,2490000
902,20,1,4360500,4360500
903,90,2,427500,855000
903,68,3,1701000,5103000
904,52,1,190000,190000
905,256,1,531000,531000
905,300,1,1890000,1890000
906,228,1,2490000,2490000
906,85,1,25191000,25191000
906,15,2,4990000,9980000
907,243,1,18040500,18040500
907,178,1,2990000,2990000
907,77,1,237500,237500
908,139,1,9490000,9490000
908,220,1,12340500,12340500
908,275,1,5690500,5690500
909,11,1,35140500,35140500
910,46,1,7191000,7191000
910,97,1,4360500,4360500
910,228,1,2490000,2490000
911,116,1,18990000,18990000
911,141,1,5841000,5841000
912,199,3,33291000,99873000
913,116,1,18040500,18040500
914,77,1,225000,225000
914,231,1,36990000,36990000
915,36,1,180500,180500
915,181,1,4990000,4990000
916,254,1,7990000,7990000
917,200,1,27990000,27990000
918,209,1,8991000,8991000
918,27,1,12340500,12340500
919,146,1,5990000,5990000
920,217,1,22990000,22990000
920,96,1,2691000,2691000
921,165,1,5841000,5841000
922,103,2,22990000,45980000
923,307,1,3490000,3490000
923,309,1,33291000,33291000
924,86,1,18040500,18040500
925,207,1,3790500,3790500
926,25,1,3315500,3315500
927,291,1,3315500,3315500
928,150,2,12990000,25980000
929,289,1,11990000,11990000
930,5,1,7590500,7590500
930,176,1,31990000,31990000
931,189,1,1890000,1890000
932,306,1,1701000,1701000
933,155,1,27990000,27990000
934,288,1,3990000,3990000
935,129,1,2990000,2990000
935,183,1,2490000,2490000
936,132,1,4990000,4990000
937,298,1,6165500,6165500
938,151,3,3490000,10470000
939,139,1,9490000,9490000
940,38,1,11990000,11990000
941,187,2,4740500,9481000
942,262,1,750000,750000
943,204,1,9490000,9490000
943,291,1,3141000,3141000
944,76,3,22990000,68970000
944,277,1,6165500,6165500
945,295,1,750000,750000
945,134,3,6490000,19470000
946,84,1,9490000,8541000
947,248,1,11990000,11990000
947,13,1,26590500,26590500
948,273,1,11390500,11390500
949,82,1,2490000,2490000
950,21,2,7990000,17578000
951,266,1,108000,108000
952,90,1,427500,427500
953,57,1,36990000,36990000
953,60,1,11990000,11990000
954,52,1,190000,190000
955,190,1,2691000,2691000
956,167,1,35140500,35140500
957,189,1,1795500,1795500
958,21,1,7990000,7990000
958,103,1,22990000,22990000
959,70,1,1795500,1795500
960,157,1,7990000,7990000
961,17,1,320000,320000
962,87,1,4491000,4041900
963,129,1,2840500,2840500
964,38,1,10791000,10791000
965,286,2,3315500,6631000
965,190,1,2840500,2840500
966,267,1,9490000,9490000
966,123,1,2241000,2241000
967,126,1,5990000,5990000
968,21,1,7590500,7590500
969,273,1,10791000,10791000
969,313,1,2241000,2241000
970,210,2,6165500,12331000
970,224,1,7191000,7191000
971,271,2,6490000,12980000
972,109,1,560500,560500
973,194,1,6490000,6490000
974,45,1,9490000,9490000
975,155,2,25191000,50382000
975,125,1,6490000,6490000
976,47,1,6490000,6490000
977,126,1,5990000,5990000
977,158,1,2990000,2990000
977,160,1,2990000,2990000
978,319,1,2840500,2840500
979,102,1,2241000,2241000
980,11,1,35140500,35140500
980,250,1,180500,180500
980,97,1,4360500,4360500
981,185,1,2990000,2990000
982,303,1,18040500,18040500
983,142,1,8541000,8541000
984,28,1,4131000,4131000
985,306,1,1890000,1890000
986,295,1,750000,750000
987,162,1,18990000,18990000
988,169,1,3315500,3315500
989,50,1,9490000,9490000
990,67,2,18990000,37980000
990,182,1,33291000,33291000
991,193,1,36990000,36990000
991,69,1,4491000,4491000
992,173,1,18040500,18040500
993,202,1,11990000,11990000
993,277,1,6490000,6490000
993,198,1,11990000,10791000
994,155,1,26590500,26590500
995,126,1,5990000,5990000
996,186,1,9490000,9490000
997,130,1,7115500,7115500
998,146,2,5990000,11980000
998,195,1,2365500,2365500
998,129,1,2691000,2691000
999,220,1,12990000,12990000
999,300,1,1890000,1890000
999,129,1,2840500,2840500
1000,192,2,7590500,15181000
1000,316,1,2990000,2990000
1001,240,2,5391000,10782000
1002,185,1,2990000,2990000
1002,33,1,250000,250000
1003,207,1,3990000,3990000
1004,22,1,4990000,5489000
1005,270,1,5990000,5990000
1006,78,1,405000,405000
1007,74,1,5690500,5690500
1007,29,1,250000,250000
1007,39,1,31990000,31990000
1008,118,1,18040500,18040500
1008,265,1,31990000,31990000
1008,110,1,4990000,4990000
1009,116,1,18990000,18990000
1010,225,1,27990000,27990000
1010,154,1,22990000,22990000
1011,256,1,590000,590000
1012,295,1,750000,750000
1012,304,1,7191000,7191000
1013,76,1,21840500,21840500
1013,239,1,6165500,6165500
1014,155,1,27990000,27990000
1015,42,1,9490000,9490000
1015,189,1,1795500,1795500
1016,18,1,8541000,8541000
1016,212,1,7990000,7990000
1017,253,1,1890000,1890000
1018,235,1,3490000,3490000
1018,222,1,33291000,33291000
1018,305,1,1701000,1701000
1019,181,1,4990000,4990000
1020,89,1,3490000,3490000
1020,49,1,2490000,2490000
1021,148,1,5391000,5391000
1022,139,1,8541000,8541000
1023,153,1,108000,108000
1024,306,3,1890000,5670000
1024,265,1,30390500,30390500
1025,199,1,36990000,36990000
1025,92,1,250000,250000
1025,172,1,3141000,3141000
1026,103,1,22990000,22990000
1027,65,1,18990000,18990000
1027,184,1,5841000,5841000
1028,318,1,7191000,7191000
1028,235,1,3490000,3490000
1029,295,1,750000,750000
1030,215,1,27990000,27990000
1030,279,1,4131000,4544100
1031,185,1,2691000,2691000
1032,195,3,2365500,7096500
1033,168,3,27990000,83970000
1033,294,1,5990000,5990000
1034,315,1,4590000,4590000
1034,32,1,11990000,11990000
1035,3,1,590000,590000
1036,297,1,9490000,9490000
1036,174,1,4740500,4740500
1037,138,1,7490000,7490000
1037,1,1,1701000,1701000
1037,295,1,750000,750000
1038,117,1,11390500,11390500
1038,118,2,18990000,37980000
1038,45,2,9490000,18980000
1039,139,1,8541000,8541000
1040,38,1,11990000,11990000
1040,16,1,26590500,26590500
1041,80,1,9015500,9015500
1042,111,1,6741000,6741000
1042,177,1,33291000,33291000
1043,170,1,18040500,18040500
1044,278,1,6490000,6490000
1044,58,1,6741000,6741000
1045,272,1,9490000,9490000
1046,94,2,5990000,11980000
1046,4,1,288000,288000
1047,31,1,6490000,6490000
1047,61,1,750000,750000
1048,126,1,5690500,5690500
1049,25,1,3141000,3141000
1050,275,1,5990000,5990000
1051,180,2,2990000,5980000
1051,153,2,120000,240000
1052,277,1,6490000,6490000
1053,121,1,190000,190000
1054,162,2,17091000,34182000
1055,139,1,9490000,9490000
1056,39,1,30390500,30390500
1056,311,1,3591000,3591000
1057,85,1,27990000,27990000
1058,276,1,6490000,6490000
1059,229,2,237500,475000
1060,81,1,6490000,6490000
1060,224,1,7191000,7191000
1061,126,2,5990000,11980000
1062,197,1,750000,750000
1062,224,2,7990000,15980000
1063,57,1,36990000,36990000
1064,39,1,30390500,30390500
1065,93,1,7990000,7990000
1066,107,1,320000,320000
1067,84,1,9490000,9490000
1067,16,1,27990000,27990000
1068,262,1,750000,750000
1069,269,1,450000,450000
1069,48,1,6490000,6490000
1070,42,1,9015500,9015500
1070,172,1,3490000,3490000
1071,53,1,9490000,9490000
1072,258,1,5990000,5990000
1072,120,1,3490000,3490000
1073,159,1,12990000,12990000
1073,27,1,11691000,11691000
1074,275,1,5990000,5990000
1074,3,1,560500,560500
1075,142,1,9490000,9490000
1075,63,1,5990000,5990000
1075,152,1,21840500,21840500
1076,319,2,2840500,5681000
1077,276,2,6490000,12980000
1078,124,1,2990000,2990000
1079,107,2,304000,608000
1079,319,1,2691000,2691000
1080,126,2,5391000,10782000
1080,225,2,27990000,55980000
1080,243,1,17091000,17091000
1081,161,1,18040500,18040500
1082,100,1,9490500,9490500
1083,78,1,405000,405000
1084,183,2,2241000,4482000
1084,114,1,31990000,31990000
1084,81,1,6490000,6490000
1085,115,2,31990000,63980000
1085,190,1,2840500,2840500
1086,138,1,6741000,6741000
1087,288,2,3591000,7182000
1087,118,1,17091000,17091000
1088,270,1,5990000,5990000
1088,193,1,36990000,36990000
1089,213,1,18990000,18990000
1089,21,1,7191000,7191000
1090,205,1,6165500,6165500
1091,305,1,1890000,1890000
1091,232,1,675000,675000
1092,134,1,6490000,6490000
1093,215,3,27990000,83970000
1094,187,1,4990000,4990000
1095,19,1,10791000,10791000
1096,277,1,5841000,5841000
1097,231,1,35140500,35140500
1097,85,1,26590500,26590500
1098,158,1,2840500,2840500
1099,90,1,450000,450000
1100,232,1,675000,675000
1101,198,1,10791000,10791000
1102,42,1,9015500,9015500
1103,268,1,405000,405000
1104,183,1,2490000,2490000
1105,238,1,36990000,36990000
1105,19,2,11990000,21582000
1106,27,1,12990000,12990000
1107,20,1,4360500,4360500
1108,143,1,2241000,2241000
1108,122,1,4740500,4740500
1108,170,1,18990000,18990000
1109,166,1,3790500,3790500
1110,131,1,27990000,27990000
1111,233,1,225000,225000
1111,144,1,4491000,4491000
1112,320,3,320000,960000
1112,5,1,7990000,7990000
1113,59,1,4990000,4990000
1114,10,1,6490000,6490000
1115,123,1,2490000,2490000
1116,59,1,4740500,4740500
1117,7,1,6490000,6490000
1117,125,1,6165500,6165500
1117,131,1,27990000,27990000
1118,215,1,27990000,27990000
1119,164,1,3990000,3990000
1119,177,1,36990000,36990000
1120,319,1,2840500,2840500
1121,278,1,5841000,5841000
1121,190,1,2990000,2990000
1122,204,2,9490000,18980000
1123,290,1,18990000,18990000
1123,294,1,5990000,5990000
1124,27,1,12990000,12990000
1125,131,1,27990000,27990000
1125,151,1,3490000,3490000
1126,159,1,11691000,11691000
1127,239,2,6490000,12980000
1128,79,1,190000,190000
1129,231,1,36990000,36990000
1130,216,1,3990000,3990000
1130,251,1,27990000,27990000
1131,93,1,7990000,7990000
1131,279,1,4590000,4590000
1132,278,1,5841000,5841000
1133,281,1,3990000,3990000
1134,22,1,4990000,4990000
1134,215,1,26590500,26590500
1134,78,1,405000,405000
1135,170,1,18990000,18990000
1136,45,1,8541000,8541000
1137,217,1,22990000,22990000
1138,288,1,3790500,3790500
1138,156,1,27990000,27990000
1139,246,1,712500,712500
1140,312,1,4740500,4740500
1141,105,1,9490000,9490000
1142,297,1,9490000,10439000
1143,58,2,7490000,16478000
1144,260,1,18990000,18990000
1145,193,1,36990000,36990000
1146,15,1,4491000,4491000
1146,295,2,675000,1350000
1146,77,1,225000,225000
1147,60,1,11990000,11990000
1148,125,1,6165500,6165500
1149,295,1,750000,750000
1150,179,1,304000,304000
1151,269,1,450000,450000
1151,110,1,4491000,4491000
1152,297,1,9490000,9490000
1153,173,3,18990000,56970000
1153,192,1,7990000,7990000
1153,59,1,4990000,4990000
1154,212,1,7990000,7990000
1155,221,1,17091000,17091000
1156,97,2,4590000,9180000
1156,62,1,25191000,25191000
1157,120,1,3490000,3490000
1158,123,1,2490000,2490000
1159,112,1,27990000,27990000
1160,74,1,5690500,5690500
1161,22,1,4990000,4990000
1161,182,1,36990000,36990000
1162,23,1,36990000,36990000
1163,4,2,320000,640000
1164,190,1,2691000,2691000
1164,186,1,9490000,9490000
1164,270,1,5990000,5990000
1165,116,1,18990000,18990000
1165,83,2,26590500,53181000
1166,232,1,750000,750000
1167,288,1,3990000,3990000
1167,276,1,6165500,6165500
1167,11,1,33291000,33291000
1168,66,1,675000,675000
1169,73,1,11990000,11990000
1170,33,1,237500,237500
1171,307,1,3490000,3490000
1171,93,1,7990000,7990000
1172,15,1,4990000,4990000
1173,309,1,36990000,36990000
1174,22,1,4990000,4990000
1175,287,1,4491000,4491000
1176,155,1,27990000,27990000
1176,168,1,27990000,27990000
1177,234,1,7990000,7990000
1178,196,1,4990000,4990000
1179,124,1,2840500,2840500
1180,253,1,1890000,1890000
1181,186,1,9490000,9490000
1182,72,1,7191000,7191000
1183,99,1,11691000,11691000
1184,151,2,3141000,6282000
1185,42,1,9490000,9490000
1186,307,1,3490000,3490000
1187,199,1,36990000,36990000
1187,159,1,12340500,12340500
1188,51,1,405000,405000
1189,41,1,180500,180500
1190,310,1,5990000,5990000
1190,122,1,4990000,4990000
1190,28,3,4590000,13770000
1191,145,1,2990000,2990000
1192,81,2,6165500,12331000
1192,125,1,5841000,5841000
1193,156,1,27990000,27990000
1194,7,1,6165500,6165500
1195,3,1,590000,590000
1196,295,1,750000,750000
1196,232,1,750000,750000
1197,209,1,9990000,9990000
1197,227,1,9990000,9990000
1197,43,1,9015500,9015500
1198,68,1,1890000,1890000
1199,217,2,22990000,45980000
1200,56,1,5841000,6425100
1201,82,1,2490000,2490000
1202,197,1,750000,750000
1203,299,1,3490000,3490000
1203,284,1,2990000,2990000
1203,301,1,3790500,3790500
1204,92,1,250000,250000
1205,220,1,12990000,12990000
1206,133,1,25191000,25191000
1207,148,1,5990000,5990000
1207,120,1,3315500,3315500
1208,211,1,6490000,6490000
1209,265,1,31990000,31990000
1210,7,2,6490000,12980000
1211,206,1,560500,560500
1212,311,1,3591000,3591000
1212,260,1,17091000,17091000
1213,162,1,17091000,17091000
1213,179,1,320000,320000
1214,281,2,3990000,7980000
1214,196,1,4990000,4990000
1214,72,1,7990000,7990000
1215,3,1,560500,560500
1215,1,1,1890000,1890000
1215,132,1,4990000,4990000
1216,17,1,288000,288000
1216,258,1,5391000,5391000
1217,37,1,114000,114000
1218,205,1,6490000,6490000
1219,182,1,33291000,33291000
1219,31,1,6490000,6490000
1220,44,3,2840500,8521500
1220,136,1,4740500,4740500
1221,136,1,4990000,5489000
1222,83,1,27990000,27990000
1222,8,1,1890000,1890000
1223,108,2,31990000,63980000
1224,271,1,6165500,6165500
1225,306,2,1795500,3591000
1226,80,1,9490000,9490000
1227,282,1,7990000,7990000
1228,97,1,4360500,4360500
1229,29,1,225000,225000
1229,216,1,3790500,3790500
1230,82,1,2490000,2490000
1230,232,1,712500,712500
1230,304,1,7191000,7191000
1231,157,2,7990000,15980000
1232,246,1,712500,712500
1233,46,1,7990000,7990000
1233,246,1,675000,675000
1234,304,1,7990000,7990000
1235,294,1,5990000,5990000
1235,209,1,9990000,9990000
1236,186,1,9490000,9490000
1236,236,1,7191000,7191000
1237,237,3,8541000,25623000
1237,44,1,2990000,2990000
1238,1,2,1701000,3402000
1239,205,1,6165500,6165500
1240,112,1,27990000,27990000
1240,54,1,7490000,7490000
1241,34,2,18990000,37980000
1242,315,2,4590000,9180000
1243,270,1,5990000,5990000
1243,1,1,1890000,1890000
1244,245,1,9490000,9490000
1244,118,1,18990000,18990000
1245,202,1,11990000,11990000
1246,186,1,9490000,9490000
1247,61,1,675000,675000
1248,275,1,5990000,5990000
1248,314,1,25191000,25191000
1249,77,1,250000,250000
1249,29,1,250000,250000
1250,232,1,712500,712500
1251,262,1,712500,712500
1251,275,1,5990000,5990000
1252,24,1,6490000,6490000
1253,57,1,33291000,33291000
1254,147,1,11390500,11390500
1255,237,2,9490000,18980000
1256,182,1,33291000,33291000
1256,56,1,6165500,6165500
1256,133,2,27990000,55980000
1257,171,1,2365500,2365500
1258,302,1,36990000,36990000
1259,273,1,11990000,11990000
1260,77,2,250000,500000
1260,183,1,2490000,2490000
1261,152,1,22990000,22990000
1262,114,1,31990000,31990000
1263,287,1,4990000,4990000
1264,150,1,11691000,11691000
1264,128,1,427500,427500
1265,241,1,4590000,4590000
1266,217,1,20691000,20691000
1267,250,2,190000,380000
