desc_id,issue_desc,issue_category
339,tinh trang: man hinh chop tat lien tuc xay ra sau khi roi,MAN_HINH
340,tình trạng: màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
341,kh nói cảm ứng chỗ được chỗ không bị từ tuần trước,MAN_HINH
342,kh nói màn hình bị hở sáng viền dưới xảy ra sau khi rơi,MAN_HINH
343,khách hàng phản ánh máy tự tắt khi còn 30% pin đã thử khởi động lại không được,PIN
344,may bi cổng sạc bị gãy chân,SAC
345,khách hàng phản ánh cảm ứng chỗ được chỗ không máy còn bảo hành,MAN_HINH
346,màn hình bị sọc dọc xảy ra sau khi rơi,MAN_HINH
347,KHÁCH BÁO CẮM SẠC KHÔNG VÀO ĐIỆN MÁY CÒN BẢO HÀNH,SAC
348,man hinh bi ho sang vien duoi da thu khoi dong lai khong duoc,MAN_HINH
349,khách báo rơi bồn rửa máy chập chờn mới bị 2 ngày nay,NUOC_VAO
350,kh nói điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
351,may bi máy bị đổ nước ngọt vào không sạc được máy còn bảo hành,NUOC_VAO
352,may bi màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
353,kh nói máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
354,kh nói máy rung liên tục không dừng bị từ tuần trước,KHAC
355,may bi máy không giữ được pin qua đêm,PIN
356,may bi man hinh den khong len khach chua tung sua o dau,MAN_HINH
357,KH NÓI CỔNG SẠC BỊ GÃY CHÂN KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,SAC
358,may bi báo pin sai phần trăm nhảy loạn,PIN
359,tinh trang: quen mat khau khong mo duoc may moi bi 2 ngay nay,PHAN_MEM
360,tình trạng: máy rơi vào nước không lên nguồn,NUOC_VAO
361,may bi máy rơi vào nước không lên nguồn khách chưa từng sửa ở đâu,NUOC_VAO
362,tình trạng: cảm ứng loạn không bấm được đã thử khởi động lại không được,MAN_HINH
363,KH NOI MAN HINH DEN KHONG LEN MAY CON BAO HANH,MAN_HINH
364,tình trạng: máy tự tắt khi còn 30% pin máy còn bảo hành,PIN
365,camera mở lên bị đen màn mới bị 2 ngày nay,PHAN_MEM
366,màn hình xuất hiện vệt mực loang bị từ tuần trước,MAN_HINH
367,khach bao pin sut 20% chi sau vai phut moi bi 2 ngay nay,PIN
368,khách hàng phản ánh điểm chết trên màn hình khách chưa từng sửa ở đâu,MAN_HINH
369,tình trạng: màn hình chớp tắt liên tục đã thử khởi động lại không được,MAN_HINH
370,cảm ứng loạn không bấm được,MAN_HINH
371,máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
372,may bi màn hình nứt sau khi rơi,MAN_HINH
373,khách báo pin sụt 20% chỉ sau vài phút mới bị 2 ngày nay,PIN
374,kh noi pin chai chi con dung duoc nua ngay moi bi 2 ngay nay,PIN
375,TÌNH TRẠNG: PIN TỤT RẤT NHANH DÙNG 2 TIẾNG ĐÃ HẾT,PIN
376,may khong giu duoc pin qua dem moi bi 2 ngay nay,PIN
377,kh nói wifi không kết nối được sau cập nhật xảy ra sau khi rơi,PHAN_MEM
378,TÌNH TRẠNG: QUÊN MẬT KHẨU KHÔNG MỞ ĐƯỢC MÁY KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,PHAN_MEM
379,tình trạng: màn hình nứt sau khi rơi mới bị 2 ngày nay,MAN_HINH
380,màn hình nứt sau khi rơi xảy ra sau khi rơi,MAN_HINH
381,tinh trang: cam sac bao loi phu kien khach chua tung sua o dau,SAC
382,khách hàng phản ánh pin nóng bất thường khi dùng khách chưa từng sửa ở đâu,PIN
383,khách báo máy rơi vào nước không lên nguồn khách chưa từng sửa ở đâu,NUOC_VAO
384,tình trạng: cổng sạc bị gãy chân xảy ra sau khi rơi,SAC
385,khách hàng phản ánh báo pin sai phần trăm nhảy loạn máy còn bảo hành,PIN
386,man hinh den khong len moi bi 2 ngay nay,MAN_HINH
387,tình trạng: màn hình xuất hiện vệt mực loang máy còn bảo hành,MAN_HINH
388,khách hàng phản ánh máy tự khởi động lại nhiều lần trong ngày,PHAN_MEM
389,khách hàng phản ánh điểm chết trên màn hình mới bị 2 ngày nay,MAN_HINH
390,khách hàng phản ánh màn hình bị ám vàng một góc khách chưa từng sửa ở đâu,MAN_HINH
391,máy có tiếng kêu lạ bên trong đã thử khởi động lại không được,KHAC
392,may bi cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
393,khách hàng phản ánh màn hình xuất hiện vệt mực loang bị từ tuần trước,MAN_HINH
394,màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
395,khách hàng phản ánh máy tự tắt khi còn 30% pin máy còn bảo hành,PIN
396,may bi cong sac bam bui khong tiep xuc moi bi 2 ngay nay,SAC
397,kh nói màn hình bị hở sáng viền dưới bị từ tuần trước,MAN_HINH
398,khách báo ứng dụng tự thoát liên tục bị từ tuần trước,PHAN_MEM
399,khách báo màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
400,kh nói quên mật khẩu không mở được máy,PHAN_MEM
401,may bi cổng sạc bị gãy chân máy còn bảo hành,SAC
402,máy phồng pin cấn màn hình đã thử khởi động lại không được,PIN
403,may bi điểm chết trên màn hình máy còn bảo hành,MAN_HINH
404,wifi khong ket noi duoc sau cap nhat xay ra sau khi roi,PHAN_MEM
405,KHÁCH HÀNG PHẢN ÁNH CẢM ỨNG LOẠN KHÔNG BẤM ĐƯỢC ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,MAN_HINH
406,khách báo máy vào nước màn hình loang ố xảy ra sau khi rơi,NUOC_VAO
407,tình trạng: pin sụt 20% chỉ sau vài phút đã thử khởi động lại không được,PIN
408,báo pin sai phần trăm nhảy loạn đã thử khởi động lại không được,PIN
409,CẮM SẠC MÁY NÓNG BẤT THƯỜNG,SAC
410,MAY BI PIN SỤT 20% CHỈ SAU VÀI PHÚT,PIN
411,cắm sạc máy nóng bất thường mới bị 2 ngày nay,SAC
412,khách báo máy bị đổ nước ngọt vào không sạc được xảy ra sau khi rơi,NUOC_VAO
413,tình trạng: màn hình bị hở sáng viền dưới khách chưa từng sửa ở đâu,MAN_HINH
414,khách báo máy không giữ được pin qua đêm khách chưa từng sửa ở đâu,PIN
415,may bi không cài được ứng dụng báo lỗi khách chưa từng sửa ở đâu,PHAN_MEM
416,khách báo máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,PIN
417,máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,PIN
418,tình trạng: cắm sạc máy nóng bất thường khách chưa từng sửa ở đâu,SAC
419,khách báo cắm sạc không vào điện khách chưa từng sửa ở đâu,SAC
420,may bi cổng sạc bám bụi không tiếp xúc,SAC
421,điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
422,khách báo máy vào nước màn hình loang ố xảy ra sau khi rơi,NUOC_VAO
423,chân sạc lỏng phải giữ mới sạc được mới bị 2 ngày nay,SAC
424,khách hàng phản ánh màn hình bị ám vàng một góc,MAN_HINH
425,ứng dụng tự thoát liên tục khách chưa từng sửa ở đâu,PHAN_MEM
426,khách báo điểm chết trên màn hình,MAN_HINH
427,khách hàng phản ánh máy tự khởi động lại nhiều lần trong ngày khách chưa từng sửa ở đâu,PHAN_MEM
428,sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,PIN
429,khách hàng phản ánh máy phồng pin cấn màn hình máy còn bảo hành,PIN
430,kh nói sạc vào nhưng không nhận cáp khách chưa từng sửa ở đâu,SAC
431,may bi rơi bồn rửa máy chập chờn đã thử khởi động lại không được,NUOC_VAO
432,khách hàng phản ánh màn hình bị ám vàng một góc máy còn bảo hành,MAN_HINH
433,tình trạng: máy tự tắt khi còn 30% pin,PIN
434,máy phồng pin cấn màn hình,PIN
435,may bi pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
436,may bi chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,SAC
437,khách hàng phản ánh màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
438,may bi màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,MAN_HINH
439,may bi cảm ứng chỗ được chỗ không bị từ tuần trước,MAN_HINH
440,cảm ứng chỗ được chỗ không bị từ tuần trước,MAN_HINH
441,khách hàng phản ánh máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
442,màn hình xuất hiện vệt mực loang bị từ tuần trước,MAN_HINH
443,tình trạng: màn hình chớp tắt liên tục mới bị 2 ngày nay,MAN_HINH
444,may bi máy tự tắt khi còn 30% pin bị từ tuần trước,PIN
445,khach hang phan anh may roi vao nuoc khong len nguon xay ra sau khi roi,NUOC_VAO
446,khách báo chân sạc lỏng phải giữ mới sạc được máy còn bảo hành,SAC
447,khách báo pin sụt 20% chỉ sau vài phút máy còn bảo hành,PIN
448,khách báo máy vào nước màn hình loang ố,NUOC_VAO
449,may bi bao pin sai phan tram nhay loan khach chua tung sua o dau,PIN
450,kh noi sac vao nhung khong nhan cap moi bi 2 ngay nay,SAC
451,tình trạng: màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
452,khách báo máy tự tắt khi còn 30% pin bị từ tuần trước,PIN
453,kh nói màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,MAN_HINH
454,tình trạng: máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
455,pin chai chi con dung duoc nua ngay khach chua tung sua o dau,PIN
456,máy treo logo không vào được hệ điều hành mới bị 2 ngày nay,PHAN_MEM
457,kh nói báo pin sai phần trăm nhảy loạn mới bị 2 ngày nay,PIN
458,khách báo điện thoại dính nước mưa loa bị rè đã thử khởi động lại không được,NUOC_VAO
459,khách báo màn hình bị sọc dọc đã thử khởi động lại không được,MAN_HINH
460,sạc vào nhưng không nhận cáp mới bị 2 ngày nay,SAC
461,khách hàng phản ánh cắm sạc báo lỗi phụ kiện đã thử khởi động lại không được,SAC
462,khách hàng phản ánh màn hình bị ám vàng một góc máy còn bảo hành,MAN_HINH
463,khach hang phan anh chan sac long phai giu moi sac duoc bi tu tuan truoc,SAC
464,may bi pin nóng bất thường khi dùng đã thử khởi động lại không được,PIN
465,tinh trang: ung dung tu thoat lien tuc da thu khoi dong lai khong duoc,PHAN_MEM
466,khách báo màn hình bị hở sáng viền dưới,MAN_HINH
467,tình trạng: rơi bồn rửa máy chập chờn mới bị 2 ngày nay,NUOC_VAO
468,khách hàng phản ánh màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
469,tinh trang: bao pin sai phan tram nhay loan,PIN
470,MAY BI WIFI KHÔNG KẾT NỐI ĐƯỢC SAU CẬP NHẬT XẢY RA SAU KHI RƠI,PHAN_MEM
471,tình trạng: ứng dụng tự thoát liên tục đã thử khởi động lại không được,PHAN_MEM
472,MAY BI PIN NÓNG BẤT THƯỜNG KHI DÙNG MỚI BỊ 2 NGÀY NAY,PIN
473,tình trạng: màn hình xuất hiện vệt mực loang khách chưa từng sửa ở đâu,MAN_HINH
474,kh nói chân sạc lỏng phải giữ mới sạc được xảy ra sau khi rơi,SAC
475,khách báo cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
476,khách báo màn hình bị ám vàng một góc bị từ tuần trước,MAN_HINH
477,sac vao nhung khong nhan cap,SAC
478,pin tụt rất nhanh dùng 2 tiếng đã hết khách chưa từng sửa ở đâu,PIN
479,may bi may phong pin can man hinh,PIN
480,khách hàng phản ánh cổng sạc bị gãy chân xảy ra sau khi rơi,SAC
481,MAY BI MAY PHONG PIN CAN MAN HINH DA THU KHOI DONG LAI KHONG DUOC,PIN
482,cắm sạc máy nóng bất thường,SAC
483,may bi camera mở lên bị đen màn xảy ra sau khi rơi,PHAN_MEM
484,MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
485,khach hang phan anh sac vao nhung khong nhan cap xay ra sau khi roi,SAC
486,may bi cảm ứng loạn không bấm được,MAN_HINH
487,tình trạng: không cài được ứng dụng báo lỗi máy còn bảo hành,PHAN_MEM
488,may bi sạc rất chậm mất cả đêm bị từ tuần trước,SAC
489,khach hang phan anh nut nguon bi ket xay ra sau khi roi,KHAC
490,khách báo máy có tiếng kêu lạ bên trong xảy ra sau khi rơi,KHAC
491,khách báo màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
492,tình trạng: màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
493,màn hình bị ám vàng một góc khách chưa từng sửa ở đâu,MAN_HINH
494,KHÁCH BÁO SẠC RẤT CHẬM MẤT CẢ ĐÊM KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,SAC
495,kh nói cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
496,may bi máy không giữ được pin qua đêm,PIN
497,tình trạng: camera mở lên bị đen màn máy còn bảo hành,PHAN_MEM
498,khach bao pin sut 20% chi sau vai phut,PIN
499,kh nói cắm sạc không vào điện mới bị 2 ngày nay,SAC
500,MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM MỚI BỊ 2 NGÀY NAY,PIN
501,may bi máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,PIN
502,KH NÓI MÁY BỊ ĐỔ NƯỚC NGỌT VÀO KHÔNG SẠC ĐƯỢC KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,NUOC_VAO
503,tinh trang: camera mo len bi den man xay ra sau khi roi,PHAN_MEM
504,khách báo quên mật khẩu không mở được máy khách chưa từng sửa ở đâu,PHAN_MEM
505,KHACH HANG PHAN ANH MAN HINH BI HO SANG VIEN DUOI XAY RA SAU KHI ROI,MAN_HINH
506,nút nguồn bị kẹt xảy ra sau khi rơi,KHAC
507,khách báo cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
508,KH NÓI CẮM SẠC KHÔNG VÀO ĐIỆN MÁY CÒN BẢO HÀNH,SAC
509,kh nói cắm sạc máy nóng bất thường mới bị 2 ngày nay,SAC
510,PIN CHAI CHI CON DUNG DUOC NUA NGAY MOI BI 2 NGAY NAY,PIN
511,không cài được ứng dụng báo lỗi đã thử khởi động lại không được,PHAN_MEM
512,khách báo màn hình bị ám vàng một góc mới bị 2 ngày nay,MAN_HINH
513,khách hàng phản ánh màn hình đen không lên khách chưa từng sửa ở đâu,MAN_HINH
514,cắm sạc không vào điện mới bị 2 ngày nay,SAC
515,khách hàng phản ánh quên mật khẩu không mở được máy mới bị 2 ngày nay,PHAN_MEM
516,loa ngoài rè không nghe rõ,KHAC
517,máy treo logo không vào được hệ điều hành đã thử khởi động lại không được,PHAN_MEM
518,KHÁCH BÁO MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM BỊ TỪ TUẦN TRƯỚC,PIN
519,TÌNH TRẠNG: SẠC ĐẦY NHƯNG DÙNG 30 PHÚT LÀ SẬP NGUỒN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,PIN
520,may bi loa ngoài rè không nghe rõ,KHAC
521,khach hang phan anh diem chet tren man hinh,MAN_HINH
522,khách hàng phản ánh màn hình bị hở sáng viền dưới đã thử khởi động lại không được,MAN_HINH
523,tình trạng: màn hình chớp tắt liên tục bị từ tuần trước,MAN_HINH
524,khách hàng phản ánh pin sụt 20% chỉ sau vài phút,PIN
525,kh nói điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
526,khách hàng phản ánh báo pin sai phần trăm nhảy loạn đã thử khởi động lại không được,PIN
527,quên mật khẩu không mở được máy xảy ra sau khi rơi,PHAN_MEM
528,khách báo máy treo logo không vào được hệ điều hành máy còn bảo hành,PHAN_MEM
529,may bi pin nóng bất thường khi dùng mới bị 2 ngày nay,PIN
530,KHÁCH BÁO SẠC RẤT CHẬM MẤT CẢ ĐÊM BỊ TỪ TUẦN TRƯỚC,SAC
531,KH NÓI MÀN HÌNH NỨT SAU KHI RƠI MỚI BỊ 2 NGÀY NAY,MAN_HINH
532,khách hàng phản ánh máy tự tắt khi còn 30% pin đã thử khởi động lại không được,PIN
533,may treo logo khong vao duoc he dieu hanh da thu khoi dong lai khong duoc,PHAN_MEM
534,tình trạng: màn hình nứt sau khi rơi,MAN_HINH
535,khách hàng phản ánh màn hình bị sọc dọc bị từ tuần trước,MAN_HINH
536,TÌNH TRẠNG: SẠC RẤT CHẬM MẤT CẢ ĐÊM BỊ TỪ TUẦN TRƯỚC,SAC
537,kh noi man hinh bi soc doc khach chua tung sua o dau,MAN_HINH
538,khách hàng phản ánh màn hình nứt sau khi rơi mới bị 2 ngày nay,MAN_HINH
539,điểm chết trên màn hình bị từ tuần trước,MAN_HINH
540,khách báo màn hình chớp tắt liên tục máy còn bảo hành,MAN_HINH
541,KHÁCH HÀNG PHẢN ÁNH MÁY CHẠY CHẬM GIẬT LAG SAU KHI CẬP NHẬT XẢY RA SAU KHI RƠI,PHAN_MEM
542,may bi pin tụt rất nhanh dùng 2 tiếng đã hết khách chưa từng sửa ở đâu,PIN
