log_id,ticket_id,from_status,to_status,changed_at,changed_by,note
414,88,DANG_XU_LY,CHO_LINH_KIEN,2025-06-14 02:01,47,
415,88,CHO_LINH_KIEN,HOAN_TAT,2025-06-14 20:14,32,
416,88,HOAN_TAT,DA_DONG,2025-06-15 04:53,51,
417,89,,MOI,2025-12-16 11:30,13,
418,89,MOI,DA_PHAN_CONG,2025-12-17 01:19,19,
419,89,DA_PHAN_CONG,DANG_XU_LY,2025-12-17 12:24,34,
420,89,DANG_XU_LY,HOAN_TAT,2025-12-17 20:39,36,
421,90,,MOI,2026-07-19 10:30,34,
422,90,MOI,DA_PHAN_CONG,2026-07-19 15:00,22,
423,90,DA_PHAN_CONG,DANG_XU_LY,2026-07-19 20:47,41,
424,90,DANG_XU_LY,HOAN_TAT,2026-07-19 23:21,3,
425,90,HOAN_TAT,DA_DONG,2026-07-20 03:16,41,
426,91,,MOI,2025-01-09 08:30,51,
427,91,MOI,DA_PHAN_CONG,2025-01-09 17:50,43,
428,91,DA_PHAN_CONG,DANG_XU_LY,2025-01-10 08:23,58,
429,91,DANG_XU_LY,HOAN_TAT,2025-01-10 21:58,9,
430,91,HOAN_TAT,DA_DONG,2025-01-11 10:22,60,
431,92,,MOI,2025-02-23 11:15,51,
432,92,MOI,DA_PHAN_CONG,2025-02-24 00:35,37,
433,92,DA_PHAN_CONG,DANG_XU_LY,2025-02-24 06:12,59,
434,92,DANG_XU_LY,HOAN_TAT,2025-02-24 16:39,16,
435,92,HOAN_TAT,DA_DONG,2025-02-25 06:26,59,
436,93,,MOI,2026-06-07 09:15,48,
437,93,MOI,DA_PHAN_CONG,2026-06-07 20:50,55,
438,93,DA_PHAN_CONG,DANG_XU_LY,2026-06-08 07:10,31,
439,93,DANG_XU_LY,CHO_LINH_KIEN,2026-06-08 17:05,14,
440,93,CHO_LINH_KIEN,HOAN_TAT,2026-06-09 03:07,18,
441,93,HOAN_TAT,DA_DONG,2026-06-09 17:16,47,
442,94,,MOI,2024-10-18 14:30,57,
443,94,MOI,DA_PHAN_CONG,2024-10-18 23:30,47,
444,94,DA_PHAN_CONG,DANG_XU_LY,2024-10-19 05:47,55,
445,95,,MOI,2025-05-17 11:15,8,
446,95,MOI,DA_PHAN_CONG,2025-05-17 23:53,55,
447,95,DA_PHAN_CONG,DANG_XU_LY,2025-05-18 21:30,1,
448,95,DANG_XU_LY,HOAN_TAT,2025-05-20 00:54,25,
449,95,HOAN_TAT,DA_DONG,2025-05-21 02:35,40,
450,96,,MOI,2026-02-25 14:45,54,
451,96,MOI,DA_PHAN_CONG,2026-02-26 09:28,14,
452,96,DA_PHAN_CONG,DANG_XU_LY,2026-02-27 00:19,26,
453,96,DANG_XU_LY,CHO_LINH_KIEN,2026-02-27 08:39,55,
454,97,,MOI,2024-10-10 11:30,14,
455,97,MOI,DA_PHAN_CONG,2024-10-11 19:47,45,
456,97,DA_PHAN_CONG,DANG_XU_LY,2024-10-13 13:59,49,
457,98,,MOI,2025-03-04 08:30,42,
458,98,MOI,DA_PHAN_CONG,2025-03-04 14:25,48,
459,98,DA_PHAN_CONG,DANG_XU_LY,2025-03-04 20:46,21,
460,98,DANG_XU_LY,CHO_LINH_KIEN,2025-03-05 04:04,13,
461,98,CHO_LINH_KIEN,HOAN_TAT,2025-03-05 11:44,21,
462,98,HOAN_TAT,DA_DONG,2025-03-05 19:31,25,
463,99,,MOI,2025-07-01 17:00,41,
464,99,MOI,DA_PHAN_CONG,2025-07-01 21:19,4,
465,99,DA_PHAN_CONG,DANG_XU_LY,2025-07-02 05:30,27,
466,99,DANG_XU_LY,CHO_LINH_KIEN,2025-07-02 11:48,20,
467,99,CHO_LINH_KIEN,HOAN_TAT,2025-07-02 18:07,56,
468,99,HOAN_TAT,DA_DONG,2025-07-02 22:15,39,
469,100,,MOI,2025-12-18 08:15,58,
470,100,MOI,DA_PHAN_CONG,2025-12-18 18:34,46,
471,100,DA_PHAN_CONG,DANG_XU_LY,2025-12-19 19:04,41,
472,100,DANG_XU_LY,HOAN_TAT,2025-12-20 04:25,36,
473,100,HOAN_TAT,DA_DONG,2025-12-20 22:40,47,
474,101,,MOI,2025-09-25 12:00,54,
475,101,MOI,DA_PHAN_CONG,2025-09-26 01:50,17,
476,101,DA_PHAN_CONG,DANG_XU_LY,2025-09-26 21:12,42,
477,101,DANG_XU_LY,HOAN_TAT,2025-09-27 05:05,9,
478,101,HOAN_TAT,DA_DONG,2025-09-27 16:47,6,
479,102,,MOI,2025-12-27 13:30,22,
480,102,MOI,DA_PHAN_CONG,2025-12-27 21:28,19,
481,102,DA_PHAN_CONG,DANG_XU_LY,2025-12-28 05:25,42,
482,103,,MOI,2026-03-20 17:30,37,
483,103,MOI,DA_PHAN_CONG,2026-03-20 20:15,46,
484,103,DA_PHAN_CONG,DANG_XU_LY,2026-03-20 23:49,12,
485,103,DANG_XU_LY,CHO_LINH_KIEN,2026-03-21 01:52,46,
486,103,CHO_LINH_KIEN,HOAN_TAT,2026-03-21 04:04,33,
487,103,HOAN_TAT,DA_DONG,2026-03-21 06:42,28,
488,104,,MOI,2026-08-28 09:45,39,
489,104,MOI,DA_PHAN_CONG,2026-08-29 07:08,21,
490,104,DA_PHAN_CONG,DANG_XU_LY,2026-08-30 02:15,37,
491,104,DANG_XU_LY,HOAN_TAT,2026-08-30 19:06,10,
492,104,HOAN_TAT,DA_DONG,2026-08-31 10:29,15,
493,105,,MOI,2025-09-11 17:30,35,
494,105,MOI,DA_PHAN_CONG,2025-09-11 20:43,21,
495,105,DA_PHAN_CONG,DANG_XU_LY,2025-09-12 04:12,43,
496,105,DANG_XU_LY,HOAN_TAT,2025-09-12 08:06,9,
497,105,HOAN_TAT,DA_DONG,2025-09-12 12:56,31,
498,106,,MOI,2025-11-12 17:45,3,
499,106,MOI,DA_PHAN_CONG,2025-11-13 10:38,24,
500,106,DA_PHAN_CONG,DANG_XU_LY,2025-11-14 12:15,47,
501,106,DANG_XU_LY,CHO_LINH_KIEN,2025-11-15 00:14,55,
502,107,,MOI,2024-12-16 17:00,21,
503,107,MOI,DA_PHAN_CONG,2024-12-17 03:35,53,
504,107,DA_PHAN_CONG,DANG_XU_LY,2024-12-17 18:45,3,
505,107,DANG_XU_LY,HOAN_TAT,2024-12-18 03:44,28,
506,107,HOAN_TAT,DA_DONG,2024-12-18 16:31,48,
507,108,,MOI,2025-07-23 15:30,44,
508,108,MOI,DA_PHAN_CONG,2025-07-23 23:02,34,
509,108,DA_PHAN_CONG,DANG_XU_LY,2025-07-24 05:29,59,
510,108,DANG_XU_LY,HOAN_TAT,2025-07-24 08:50,25,
511,108,HOAN_TAT,DA_DONG,2025-07-24 12:00,21,
512,109,,MOI,2025-06-19 10:00,8,
513,109,MOI,DA_PHAN_CONG,2025-06-19 15:01,57,
514,109,DA_PHAN_CONG,DANG_XU_LY,2025-06-19 20:10,32,
515,109,DANG_XU_LY,HOAN_TAT,2025-06-20 02:58,22,
516,110,,MOI,2025-03-21 14:15,48,
517,110,MOI,DA_PHAN_CONG,2025-03-21 20:28,59,
518,110,DA_PHAN_CONG,DANG_XU_LY,2025-03-22 01:22,14,
519,110,DANG_XU_LY,HOAN_TAT,2025-03-22 07:54,18,
520,110,HOAN_TAT,DA_DONG,2025-03-22 11:57,50,
521,111,,MOI,2025-01-02 15:00,17,
522,111,MOI,DA_PHAN_CONG,2025-01-02 17:22,31,
523,111,DA_PHAN_CONG,DANG_XU_LY,2025-01-02 18:48,7,
524,111,DANG_XU_LY,HOAN_TAT,2025-01-02 21:06,46,
525,111,HOAN_TAT,DA_DONG,2025-01-02 23:52,14,
526,112,,MOI,2025-04-10 11:30,47,
527,112,MOI,DA_PHAN_CONG,2025-04-10 18:47,12,
528,112,DA_PHAN_CONG,DANG_XU_LY,2025-04-10 22:11,48,
529,112,DANG_XU_LY,HOAN_TAT,2025-04-11 05:28,59,
530,112,HOAN_TAT,DA_DONG,2025-04-11 08:16,6,
531,113,,MOI,2026-08-25 14:15,50,
532,113,MOI,DA_PHAN_CONG,2026-08-26 08:55,29,
533,114,,MOI,2025-10-05 16:15,57,
534,114,MOI,DA_PHAN_CONG,2025-10-05 17:57,39,
535,114,DA_PHAN_CONG,DANG_XU_LY,2025-10-05 19:41,23,
536,114,DANG_XU_LY,HOAN_TAT,2025-10-05 20:36,21,
537,114,HOAN_TAT,DA_DONG,2025-10-05 22:17,5,
538,115,,MOI,2026-07-11 08:30,27,
539,115,MOI,DA_PHAN_CONG,2026-07-12 03:40,20,
540,115,DA_PHAN_CONG,DANG_XU_LY,2026-07-12 17:05,38,
541,115,DANG_XU_LY,CHO_LINH_KIEN,2026-07-13 00:56,23,
542,115,CHO_LINH_KIEN,HOAN_TAT,2026-07-13 08:00,30,
543,115,HOAN_TAT,DA_DONG,2026-07-13 17:03,10,
544,116,,MOI,2024-09-10 11:30,55,
545,116,MOI,DA_PHAN_CONG,2024-09-10 13:05,15,
546,116,DA_PHAN_CONG,DANG_XU_LY,2024-09-10 13:48,58,
547,116,DANG_XU_LY,CHO_LINH_KIEN,2024-09-10 14:56,2,
548,116,CHO_LINH_KIEN,HOAN_TAT,2024-09-10 16:20,6,
549,116,HOAN_TAT,DA_DONG,2024-09-10 17:35,33,
550,117,,MOI,2026-01-14 13:00,16,
551,117,MOI,DA_PHAN_CONG,2026-01-15 14:13,28,
552,117,DA_PHAN_CONG,DANG_XU_LY,2026-01-16 19:24,13,
553,117,DANG_XU_LY,CHO_LINH_KIEN,2026-01-17 12:16,46,
554,117,CHO_LINH_KIEN,HOAN_TAT,2026-01-18 01:19,35,
555,117,HOAN_TAT,DA_DONG,2026-01-19 00:59,36,
556,118,,MOI,2025-11-25 10:45,17,
557,118,MOI,DA_PHAN_CONG,2025-11-26 07:09,54,
558,118,DA_PHAN_CONG,DANG_XU_LY,2025-11-26 19:08,8,
559,118,DANG_XU_LY,HOAN_TAT,2025-11-27 05:27,19,
560,118,HOAN_TAT,DA_DONG,2025-11-27 17:57,48,
561,119,,MOI,2026-02-15 16:45,55,
562,119,MOI,DA_PHAN_CONG,2026-02-15 20:38,53,
563,119,DA_PHAN_CONG,DANG_XU_LY,2026-02-16 00:20,47,
564,119,DANG_XU_LY,HOAN_TAT,2026-02-16 06:16,54,
565,119,HOAN_TAT,DA_DONG,2026-02-16 12:59,21,
566,120,,MOI,2026-05-10 10:30,57,
567,120,MOI,DA_PHAN_CONG,2026-05-10 13:39,50,
568,120,DA_PHAN_CONG,DANG_XU_LY,2026-05-10 16:53,39,
569,120,DANG_XU_LY,HOAN_TAT,2026-05-10 18:48,35,
570,120,HOAN_TAT,DA_DONG,2026-05-10 21:35,28,
571,121,,MOI,2025-02-09 09:45,52,
572,121,MOI,DA_PHAN_CONG,2025-02-10 00:51,21,
573,121,DA_PHAN_CONG,DANG_XU_LY,2025-02-10 07:51,55,
574,121,DANG_XU_LY,HOAN_TAT,2025-02-10 20:14,35,
575,121,HOAN_TAT,DA_DONG,2025-02-11 02:03,16,
576,122,,MOI,2026-05-11 15:30,29,
577,122,MOI,DA_PHAN_CONG,2026-05-12 03:40,24,
578,122,DA_PHAN_CONG,DANG_XU_LY,2026-05-12 18:11,20,
579,123,,MOI,2025-10-22 15:45,54,
580,123,MOI,DA_PHAN_CONG,2025-10-23 02:42,27,
581,123,DA_PHAN_CONG,DANG_XU_LY,2025-10-23 12:38,24,
582,123,DANG_XU_LY,CHO_LINH_KIEN,2025-10-23 22:04,15,
583,124,,MOI,2025-01-24 15:15,25,
584,124,MOI,DA_PHAN_CONG,2025-01-24 19:08,26,
585,124,DA_PHAN_CONG,DANG_XU_LY,2025-01-25 01:08,33,
586,124,DANG_XU_LY,HOAN_TAT,2025-01-25 10:03,52,
587,124,HOAN_TAT,DA_DONG,2025-01-25 15:55,55,
588,125,,MOI,2026-06-05 12:00,16,
589,125,MOI,DA_PHAN_CONG,2026-06-05 19:39,9,
590,125,DA_PHAN_CONG,DANG_XU_LY,2026-06-06 02:20,47,
591,125,DANG_XU_LY,HOAN_TAT,2026-06-06 11:40,31,
592,125,HOAN_TAT,DA_DONG,2026-06-06 18:04,7,
593,126,,MOI,2026-08-28 08:30,32,
594,126,MOI,DA_PHAN_CONG,2026-08-28 13:18,15,
595,126,DA_PHAN_CONG,DANG_XU_LY,2026-08-28 16:26,40,
596,126,DANG_XU_LY,CHO_LINH_KIEN,2026-08-28 20:07,34,
597,126,CHO_LINH_KIEN,HOAN_TAT,2026-08-28 23:51,4,
598,126,HOAN_TAT,DA_DONG,2026-08-29 04:13,48,
599,127,,MOI,2025-02-08 08:30,28,
600,127,MOI,DA_PHAN_CONG,2025-02-08 18:50,42,
601,127,DA_PHAN_CONG,DANG_XU_LY,2025-02-09 05:59,29,
602,127,DANG_XU_LY,HOAN_TAT,2025-02-09 13:12,33,
603,127,HOAN_TAT,DA_DONG,2025-02-10 03:47,41,
604,128,,MOI,2024-10-10 09:15,9,
605,128,MOI,DA_PHAN_CONG,2024-10-10 12:47,41,
606,128,DA_PHAN_CONG,DANG_XU_LY,2024-10-10 19:08,1,
607,128,DANG_XU_LY,HOAN_TAT,2024-10-11 01:56,51,
608,128,HOAN_TAT,DA_DONG,2024-10-11 06:44,41,
609,129,,MOI,2024-10-02 15:15,10,
610,129,MOI,DA_PHAN_CONG,2024-10-02 17:56,41,
611,129,DA_PHAN_CONG,DANG_XU_LY,2024-10-02 22:38,43,
612,129,DANG_XU_LY,HOAN_TAT,2024-10-03 00:49,17,
613,129,HOAN_TAT,DA_DONG,2024-10-03 04:58,42,
614,130,,MOI,2025-08-01 13:45,2,
615,130,MOI,DA_PHAN_CONG,2025-08-01 17:24,11,
616,130,DA_PHAN_CONG,DANG_XU_LY,2025-08-01 19:21,27,
617,130,DANG_XU_LY,HOAN_TAT,2025-08-01 22:54,49,
618,130,HOAN_TAT,DA_DONG,2025-08-02 02:48,7,
619,131,,MOI,2026-08-13 16:00,23,
620,131,MOI,DA_PHAN_CONG,2026-08-14 03:17,19,
621,131,DA_PHAN_CONG,DANG_XU_LY,2026-08-14 16:55,20,
622,131,DANG_XU_LY,HOAN_TAT,2026-08-15 13:49,1,
623,131,HOAN_TAT,DA_DONG,2026-08-16 04:17,51,
624,132,,MOI,2025-02-12 13:15,51,
625,132,MOI,DA_PHAN_CONG,2025-02-12 15:01,54,
626,132,DA_PHAN_CONG,DANG_XU_LY,2025-02-12 17:44,44,
627,132,DANG_XU_LY,HOAN_TAT,2025-02-12 19:53,41,
628,132,HOAN_TAT,DA_DONG,2025-02-12 22:35,36,
629,133,,MOI,2025-04-24 08:15,34,
630,133,MOI,DA_PHAN_CONG,2025-04-26 16:39,47,
631,133,DA_PHAN_CONG,DANG_XU_LY,2025-04-28 21:52,27,
632,134,,MOI,2024-09-25 11:15,22,
633,134,MOI,DA_PHAN_CONG,2024-09-26 06:21,52,
634,134,DA_PHAN_CONG,DANG_XU_LY,2024-09-26 16:32,7,
635,134,DANG_XU_LY,HOAN_TAT,2024-09-27 08:03,13,
636,134,HOAN_TAT,DA_DONG,2024-09-27 20:32,43,
637,135,,MOI,2025-08-13 12:45,38,
638,135,MOI,DA_PHAN_CONG,2025-08-14 15:52,55,
639,135,DA_PHAN_CONG,DANG_XU_LY,2025-08-15 07:39,7,
640,135,DANG_XU_LY,CHO_LINH_KIEN,2025-08-16 03:56,12,
641,136,,MOI,2026-01-04 08:45,37,
642,136,MOI,DA_PHAN_CONG,2026-01-04 12:43,7,
643,136,DA_PHAN_CONG,DANG_XU_LY,2026-01-04 15:11,22,
644,136,DANG_XU_LY,CHO_LINH_KIEN,2026-01-04 20:09,26,
645,136,CHO_LINH_KIEN,HOAN_TAT,2026-01-04 22:18,53,
646,136,HOAN_TAT,DA_DONG,2026-01-05 01:45,40,
647,137,,MOI,2025-09-06 10:30,27,
648,137,MOI,DA_PHAN_CONG,2025-09-07 11:26,29,
649,137,DA_PHAN_CONG,DANG_XU_LY,2025-09-08 04:00,38,
650,138,,MOI,2026-05-14 16:00,29,
651,138,MOI,DA_PHAN_CONG,2026-05-14 23:06,57,
652,138,DA_PHAN_CONG,DANG_XU_LY,2026-05-15 12:28,31,
653,138,DANG_XU_LY,HOAN_TAT,2026-05-15 18:14,55,
654,138,HOAN_TAT,DA_DONG,2026-05-16 06:03,19,
655,139,,MOI,2025-09-16 12:00,59,
656,139,MOI,DA_PHAN_CONG,2025-09-17 01:59,11,
657,139,DA_PHAN_CONG,DANG_XU_LY,2025-09-17 11:39,53,
658,139,DANG_XU_LY,HOAN_TAT,2025-09-18 06:17,11,
659,139,HOAN_TAT,DA_DONG,2025-09-18 18:50,41,
660,140,,MOI,2026-08-15 10:45,36,
661,140,MOI,DA_PHAN_CONG,2026-08-16 04:36,2,
662,140,DA_PHAN_CONG,DANG_XU_LY,2026-08-17 03:26,20,
663,140,DANG_XU_LY,HOAN_TAT,2026-08-17 14:49,58,
664,140,HOAN_TAT,DA_DONG,2026-08-18 11:29,21,
665,141,,MOI,2025-05-25 10:00,49,
666,141,MOI,DA_PHAN_CONG,2025-05-25 18:43,36,
667,141,DA_PHAN_CONG,DANG_XU_LY,2025-05-26 08:50,15,
668,141,DANG_XU_LY,HOAN_TAT,2025-05-27 02:09,5,
669,141,HOAN_TAT,DA_DONG,2025-05-27 17:22,45,
670,142,,MOI,2025-12-27 17:15,17,
671,142,MOI,DA_PHAN_CONG,2025-12-28 04:21,37,
672,142,DA_PHAN_CONG,DANG_XU_LY,2025-12-28 12:33,26,
673,142,DANG_XU_LY,CHO_LINH_KIEN,2025-12-28 22:40,10,
674,142,CHO_LINH_KIEN,HOAN_TAT,2025-12-29 10:15,25,
675,142,HOAN_TAT,DA_DONG,2025-12-29 21:15,37,
676,143,,MOI,2026-08-13 15:30,12,
677,143,MOI,DA_PHAN_CONG,2026-08-13 18:14,13,
678,143,DA_PHAN_CONG,DANG_XU_LY,2026-08-13 22:06,22,
679,143,DANG_XU_LY,HOAN_TAT,2026-08-14 01:40,34,
680,143,HOAN_TAT,DA_DONG,2026-08-14 04:42,29,
681,144,,MOI,2024-09-27 13:00,5,
682,144,MOI,DA_PHAN_CONG,2024-09-27 15:02,52,
683,144,DA_PHAN_CONG,DANG_XU_LY,2024-09-27 16:08,55,
684,144,DANG_XU_LY,HOAN_TAT,2024-09-27 18:17,34,
685,144,HOAN_TAT,DA_DONG,2024-09-27 20:44,51,
686,145,,MOI,2025-09-23 12:15,26,
687,145,MOI,DA_PHAN_CONG,2025-09-24 13:06,14,
688,145,DA_PHAN_CONG,DANG_XU_LY,2025-09-25 21:59,37,
689,145,DANG_XU_LY,CHO_LINH_KIEN,2025-09-27 05:31,32,
690,146,,MOI,2025-12-30 10:45,33,
691,146,MOI,DA_PHAN_CONG,2025-12-30 14:02,52,
692,146,DA_PHAN_CONG,DANG_XU_LY,2025-12-30 16:14,50,
693,146,DANG_XU_LY,HOAN_TAT,2025-12-30 19:34,51,
694,146,HOAN_TAT,DA_DONG,2025-12-30 22:57,9,
695,147,,MOI,2025-11-01 15:30,3,
696,147,MOI,DA_PHAN_CONG,2025-11-02 09:05,30,
697,147,DA_PHAN_CONG,DANG_XU_LY,2025-11-03 01:30,25,
698,147,DANG_XU_LY,HOAN_TAT,2025-11-03 10:10,47,
699,147,HOAN_TAT,DA_DONG,2025-11-03 18:06,27,
700,148,,MOI,2026-04-20 12:00,18,
701,148,MOI,DA_PHAN_CONG,2026-04-21 06:41,36,
702,148,DA_PHAN_CONG,DANG_XU_LY,2026-04-21 18:21,58,
703,148,DANG_XU_LY,HOAN_TAT,2026-04-22 10:02,13,
704,148,HOAN_TAT,DA_DONG,2026-04-22 21:46,29,
705,149,,MOI,2026-04-18 09:15,43,
706,149,MOI,DA_PHAN_CONG,2026-04-18 13:29,45,
707,149,DA_PHAN_CONG,DANG_XU_LY,2026-04-18 17:50,20,
708,149,DANG_XU_LY,HOAN_TAT,2026-04-19 01:33,35,
709,149,HOAN_TAT,DA_DONG,2026-04-19 07:12,57,
710,150,,MOI,2026-08-05 11:30,53,
711,150,MOI,DA_PHAN_CONG,2026-08-08 04:51,16,
712,150,DA_PHAN_CONG,DANG_XU_LY,2026-08-09 22:43,16,
713,150,DANG_XU_LY,HOAN_TAT,2026-08-11 10:08,32,
714,150,HOAN_TAT,DA_DONG,2026-08-12 13:25,48,
715,151,,MOI,2026-04-01 17:45,52,
716,151,MOI,DA_PHAN_CONG,2026-04-03 14:23,60,
717,151,DA_PHAN_CONG,DANG_XU_LY,2026-04-04 14:15,42,
718,151,DANG_XU_LY,HOAN_TAT,2026-04-07 08:53,32,
719,151,HOAN_TAT,DA_DONG,2026-04-09 09:37,34,
720,152,,MOI,2025-02-12 11:45,31,
721,152,MOI,DA_PHAN_CONG,2025-02-12 16:03,39,
722,152,DA_PHAN_CONG,DANG_XU_LY,2025-02-12 22:12,1,
723,152,DANG_XU_LY,HOAN_TAT,2025-02-13 01:55,20,
724,152,HOAN_TAT,DA_DONG,2025-02-13 04:37,60,
725,153,,MOI,2026-07-26 17:30,22,
726,153,MOI,DA_PHAN_CONG,2026-07-28 01:37,43,
727,154,,MOI,2025-08-29 12:00,12,
728,154,MOI,DA_PHAN_CONG,2025-08-29 14:56,40,
729,154,DA_PHAN_CONG,DANG_XU_LY,2025-08-29 17:18,19,
730,154,DANG_XU_LY,CHO_LINH_KIEN,2025-08-29 18:33,50,
731,154,CHO_LINH_KIEN,HOAN_TAT,2025-08-29 21:07,37,
732,154,HOAN_TAT,DA_DONG,2025-08-29 22:45,58,
733,155,,MOI,2026-04-10 08:30,59,
734,155,MOI,DA_PHAN_CONG,2026-04-10 20:55,57,
735,155,DA_PHAN_CONG,DANG_XU_LY,2026-04-11 08:19,28,
736,155,DANG_XU_LY,HOAN_TAT,2026-04-12 03:59,14,
737,155,HOAN_TAT,DA_DONG,2026-04-12 23:38,56,
738,156,,MOI,2026-05-31 12:45,3,
739,156,MOI,DA_PHAN_CONG,2026-05-31 21:38,14,
740,156,DA_PHAN_CONG,DANG_XU_LY,2026-06-01 07:10,8,
741,156,DANG_XU_LY,HOAN_TAT,2026-06-01 13:39,12,
742,156,HOAN_TAT,DA_DONG,2026-06-01 22:46,50,
743,157,,MOI,2025-04-29 16:15,59,
744,157,MOI,DA_PHAN_CONG,2025-04-29 19:47,31,
745,157,DA_PHAN_CONG,DANG_XU_LY,2025-04-29 22:26,6,
746,157,DANG_XU_LY,CHO_LINH_KIEN,2025-04-30 02:44,54,
747,157,CHO_LINH_KIEN,HOAN_TAT,2025-04-30 06:50,26,
748,157,HOAN_TAT,DA_DONG,2025-04-30 09:48,5,
749,158,,MOI,2026-07-28 08:45,34,
750,158,MOI,DA_PHAN_CONG,2026-07-28 21:21,41,
751,158,DA_PHAN_CONG,DANG_XU_LY,2026-07-29 14:40,16,
752,158,DANG_XU_LY,HOAN_TAT,2026-07-29 23:54,58,
753,158,HOAN_TAT,DA_DONG,2026-07-30 15:12,16,
754,159,,MOI,2025-08-28 08:00,9,
755,159,MOI,DA_PHAN_CONG,2025-08-29 02:07,18,
756,159,DA_PHAN_CONG,DANG_XU_LY,2025-08-29 11:14,8,
757,159,DANG_XU_LY,CHO_LINH_KIEN,2025-08-29 23:49,17,
758,159,CHO_LINH_KIEN,HOAN_TAT,2025-08-30 18:11,52,
759,159,HOAN_TAT,DA_DONG,2025-08-31 02:31,36,
760,160,,MOI,2025-03-31 08:00,36,
761,160,MOI,DA_PHAN_CONG,2025-04-01 02:59,34,
762,160,DA_PHAN_CONG,DANG_XU_LY,2025-04-02 17:41,50,
763,161,,MOI,2025-05-07 14:15,25,
764,161,MOI,DA_PHAN_CONG,2025-05-07 18:22,9,
765,161,DA_PHAN_CONG,DANG_XU_LY,2025-05-07 23:01,37,
766,161,DANG_XU_LY,CHO_LINH_KIEN,2025-05-08 04:44,20,
767,161,CHO_LINH_KIEN,HOAN_TAT,2025-05-08 12:11,49,
768,161,HOAN_TAT,DA_DONG,2025-05-08 16:39,31,
769,162,,MOI,2026-07-15 12:45,19,
770,162,MOI,DA_PHAN_CONG,2026-07-16 09:16,20,
771,162,DA_PHAN_CONG,DANG_XU_LY,2026-07-17 08:30,54,
772,162,DANG_XU_LY,HOAN_TAT,2026-07-17 18:03,16,
773,162,HOAN_TAT,DA_DONG,2026-07-18 06:20,23,
774,163,,MOI,2026-07-31 16:45,27,
775,163,MOI,DA_PHAN_CONG,2026-08-01 05:15,8,
776,163,DA_PHAN_CONG,DANG_XU_LY,2026-08-01 14:55,26,
777,163,DANG_XU_LY,HOAN_TAT,2026-08-02 01:57,56,
778,163,HOAN_TAT,DA_DONG,2026-08-02 16:35,9,
779,164,,MOI,2024-11-26 13:15,50,
780,164,MOI,DA_PHAN_CONG,2024-11-27 17:13,50,
781,164,DA_PHAN_CONG,DANG_XU_LY,2024-11-28 03:09,56,
782,164,DANG_XU_LY,CHO_LINH_KIEN,2024-11-28 22:59,45,
783,165,,MOI,2025-09-16 15:00,8,
784,165,MOI,DA_PHAN_CONG,2025-09-16 18:31,33,
785,165,DA_PHAN_CONG,DANG_XU_LY,2025-09-16 23:12,11,
786,165,DANG_XU_LY,CHO_LINH_KIEN,2025-09-17 02:13,53,
787,165,CHO_LINH_KIEN,HOAN_TAT,2025-09-17 05:27,38,
788,165,HOAN_TAT,DA_DONG,2025-09-17 07:59,17,
789,166,,MOI,2024-09-22 08:00,3,
790,166,MOI,DA_PHAN_CONG,2024-09-23 01:05,28,
791,167,,MOI,2026-03-16 08:30,10,
792,167,MOI,DA_PHAN_CONG,2026-03-16 11:11,37,
793,167,DA_PHAN_CONG,DANG_XU_LY,2026-03-16 12:22,11,
794,167,DANG_XU_LY,HOAN_TAT,2026-03-16 14:42,36,
795,167,HOAN_TAT,DA_DONG,2026-03-16 17:09,22,
796,168,,MOI,2025-02-02 16:45,38,
797,168,MOI,DA_PHAN_CONG,2025-02-04 02:57,25,
798,168,DA_PHAN_CONG,DANG_XU_LY,2025-02-04 19:17,46,
799,168,DANG_XU_LY,HOAN_TAT,2025-02-06 07:31,40,
800,168,HOAN_TAT,DA_DONG,2025-02-07 11:44,28,
801,169,,MOI,2025-01-30 10:45,48,
802,169,MOI,DA_PHAN_CONG,2025-01-30 16:34,28,
803,169,DA_PHAN_CONG,DANG_XU_LY,2025-01-30 22:18,47,
804,169,DANG_XU_LY,CHO_LINH_KIEN,2025-01-31 03:31,32,
805,169,CHO_LINH_KIEN,HOAN_TAT,2025-01-31 07:45,30,
806,169,HOAN_TAT,DA_DONG,2025-01-31 12:08,11,
807,170,,MOI,2026-06-06 14:00,58,
808,170,MOI,DA_PHAN_CONG,2026-06-06 22:30,58,
809,170,DA_PHAN_CONG,DANG_XU_LY,2026-06-07 21:45,56,
810,170,DANG_XU_LY,HOAN_TAT,2026-06-08 09:52,43,
811,170,HOAN_TAT,DA_DONG,2026-06-08 23:19,22,
812,171,,MOI,2026-02-23 15:45,51,
813,171,MOI,DA_PHAN_CONG,2026-02-23 23:45,11,
814,171,DA_PHAN_CONG,DANG_XU_LY,2026-02-24 06:49,56,
815,171,DANG_XU_LY,HOAN_TAT,2026-02-24 18:29,23,
816,171,HOAN_TAT,DA_DONG,2026-02-25 01:38,49,
817,172,,MOI,2025-11-24 16:15,21,
818,172,MOI,DA_PHAN_CONG,2025-11-25 20:28,21,
819,172,DA_PHAN_CONG,DANG_XU_LY,2025-11-26 11:18,49,
820,172,DANG_XU_LY,CHO_LINH_KIEN,2025-11-27 00:44,40,
821,172,CHO_LINH_KIEN,HOAN_TAT,2025-11-27 23:22,41,
822,172,HOAN_TAT,DA_DONG,2025-11-28 12:30,53,
823,173,,MOI,2024-12-18 16:45,45,
824,173,MOI,DA_PHAN_CONG,2024-12-19 05:22,18,
