response_id,ticket_id,score,comment,responded_at
1750,3530,3,Chờ hơi lâu,2025-06-21 01:51
1751,5050,4,"Ổn, chỉ hơi lâu một chút",2026-07-30 08:41
1752,6254,5,Trả máy đúng hẹn,2025-08-01 00:42
1753,5541,5,Dịch vụ tốt sẽ quay lại,2026-04-21 14:14
1754,5421,1,Mất phụ kiện kèm theo máy,2025-03-07 11:39
1755,641,2,,2025-05-02 03:15
1756,4240,4,,2025-12-11 23:37
1757,1407,4,,2025-04-09 23:40
1758,4104,5,,2025-01-19 00:25
1759,5155,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-22 12:06
1760,2080,5,,2026-08-29 21:27
1761,5167,5,Kỹ thuật viên giải thích rõ ràng,2025-01-27 14:58
1762,5583,4,"Tốt, giá hơi cao",2025-09-02 06:40
1763,1058,3,Bình thường,2025-06-28 06:07
1764,4924,3,Tạm được,2025-07-03 10:46
1765,7285,5,Trả máy đúng hẹn,2024-09-06 03:39
1766,6018,5,Trả máy đúng hẹn,2026-05-26 07:23
1767,1557,5,"Nhân viên nhiệt tình, sửa nhanh",2026-08-17 14:07
1768,1436,4,"Tốt, giá hơi cao",2025-04-07 08:01
1769,6480,5,Dịch vụ tốt sẽ quay lại,2026-07-11 17:37
1770,2337,5,Kỹ thuật viên giải thích rõ ràng,2025-10-08 16:55
1771,6646,4,"Tốt, giá hơi cao",2025-11-18 16:37
1772,6861,5,,2025-03-03 01:17
1773,4735,4,,2025-04-23 05:59
1774,3907,4,,2025-01-15 01:21
1775,78,4,,2026-01-12 15:50
1776,6516,3,Tạm được,2025-06-27 14:39
1777,3189,5,Dịch vụ tốt sẽ quay lại,2025-12-18 05:53
1778,5401,4,,2024-12-26 14:25
1779,1357,4,"Ổn, chỉ hơi lâu một chút",2026-01-09 22:07
1780,6524,5,"Rất hài lòng, máy chạy tốt lại",2026-01-02 04:49
1781,5989,5,,2026-07-28 00:29
1782,827,4,"Ổn, chỉ hơi lâu một chút",2024-12-13 23:42
1783,349,2,Gọi điện không ai nghe máy,2026-04-05 07:03
1784,2769,5,Dịch vụ tốt sẽ quay lại,2025-09-03 06:26
1785,759,4,Sửa được nhưng phải chờ linh kiện,2025-02-08 10:44
1786,11,5,"Rất hài lòng, máy chạy tốt lại",2025-10-08 22:49
1787,6913,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-10-15 00:04
1788,1919,5,Kỹ thuật viên giải thích rõ ràng,2025-11-16 03:06
1789,2179,4,"Ổn, chỉ hơi lâu một chút",2026-05-14 11:45
1790,4528,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-05-25 08:09
1791,3066,3,,2025-12-16 01:08
1792,2279,5,Kỹ thuật viên giải thích rõ ràng,2026-03-28 21:27
1793,3560,4,,2024-11-27 03:44
1794,2591,3,Tạm được,2026-09-02 19:31
1795,1241,3,Máy sửa xong nhưng vẫn hơi nóng,2026-05-24 01:52
1796,7064,5,,2026-04-04 04:45
1797,5854,5,,2025-04-03 08:09
1798,2309,5,Dịch vụ tốt sẽ quay lại,2026-01-15 00:24
1799,2017,3,Tạm được,2026-04-16 08:27
1800,1669,5,"Nhân viên nhiệt tình, sửa nhanh",2024-09-13 03:21
1801,1622,5,,2025-04-19 23:43
1802,2653,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-03-01 15:01
1803,2510,2,,2025-02-06 08:05
1804,3703,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-19 05:53
1805,5808,4,,2024-10-22 04:03
1806,507,4,,2026-07-21 09:17
1807,1731,4,Sửa được nhưng phải chờ linh kiện,2026-06-02 00:22
1808,3357,2,Nhân viên trả lời không rõ ràng,2025-11-18 09:09
1809,5001,5,"Rất hài lòng, máy chạy tốt lại",2025-05-03 05:50
1810,7502,3,,2026-05-15 09:40
1811,156,5,,2026-06-03 22:46
1812,5670,3,Chờ hơi lâu,2026-03-02 17:23
1813,5299,5,Kỹ thuật viên giải thích rõ ràng,2025-01-10 00:12
1814,7135,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-12-24 17:59
1815,3637,4,,2026-04-29 15:56
1816,4575,2,Phải quay lại lần 2 mới xong,2025-02-22 05:43
1817,2093,3,Tạm được,2025-10-21 21:54
1818,6623,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-09 16:50
1819,5605,5,"Rất hài lòng, máy chạy tốt lại",2025-08-24 11:05
1820,7048,5,"Rất hài lòng, máy chạy tốt lại",2026-08-16 03:30
1821,6546,5,,2026-02-23 11:34
1822,7533,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-06-04 04:23
1823,3702,4,,2024-09-12 19:32
1824,104,5,Dịch vụ tốt sẽ quay lại,2026-09-05 10:29
1825,1036,3,Chờ hơi lâu,2025-05-09 08:49
1826,1474,1,Mất phụ kiện kèm theo máy,2024-11-30 05:39
1827,1255,4,Sửa được nhưng phải chờ linh kiện,2025-01-22 09:39
1828,802,5,,2026-08-15 13:49
1829,3161,5,Kỹ thuật viên giải thích rõ ràng,2026-08-08 01:08
1830,7047,4,"Ổn, chỉ hơi lâu một chút",2025-10-22 06:40
1831,835,5,"Nhân viên nhiệt tình, sửa nhanh",2024-11-17 22:23
1832,2076,4,"Ổn, chỉ hơi lâu một chút",2025-02-20 03:23
1833,842,3,Bình thường,2026-08-24 21:26
1834,4828,2,,2025-02-16 19:16
1835,4664,4,Sửa được nhưng phải chờ linh kiện,2025-12-16 22:02
1836,1767,5,Kỹ thuật viên giải thích rõ ràng,2026-08-08 14:27
1837,6638,4,"Tốt, giá hơi cao",2026-09-03 01:38
1838,1425,5,,2025-03-21 00:43
1839,7708,5,,2025-01-18 05:18
1840,919,5,"Rất hài lòng, máy chạy tốt lại",2026-04-10 19:59
1841,2226,4,"Ổn, chỉ hơi lâu một chút",2025-04-13 18:37
1842,7707,4,Sửa được nhưng phải chờ linh kiện,2026-08-30 00:20
1843,3135,5,Kỹ thuật viên giải thích rõ ràng,2024-11-24 15:39
1844,1142,5,Trả máy đúng hẹn,2026-03-15 04:38
1845,1351,3,Chờ hơi lâu,2026-04-14 17:26
1846,1991,5,"Rất hài lòng, máy chạy tốt lại",2026-03-24 15:21
1847,3741,2,,2025-11-18 04:43
1848,3578,4,,2026-07-19 09:22
1849,5302,3,Bình thường,2026-03-21 06:52
1850,3381,5,Dịch vụ tốt sẽ quay lại,2025-02-26 11:32
1851,3697,3,Bình thường,2024-10-22 07:01
1852,629,2,,2025-05-13 20:13
1853,5585,3,Chờ hơi lâu,2026-03-20 04:17
1854,5378,4,,2024-10-28 12:32
1855,5301,4,Sửa được nhưng phải chờ linh kiện,2025-07-09 05:22
1856,3877,3,,2026-05-08 04:44
1857,6627,5,Trả máy đúng hẹn,2024-12-28 17:41
1858,3904,2,Trả máy trễ hẹn 3 ngày,2024-12-22 09:02
1859,3998,5,Kỹ thuật viên giải thích rõ ràng,2025-11-03 15:53
1860,5566,3,,2025-05-13 20:34
1861,6570,5,Dịch vụ tốt sẽ quay lại,2025-06-13 23:46
1862,5004,3,Tạm được,2025-05-30 02:24
1863,1774,2,Trả máy trễ hẹn 3 ngày,2026-05-28 00:39
1864,3099,1,,2026-01-11 18:17
1865,4046,2,Gọi điện không ai nghe máy,2025-03-01 21:54
1866,709,5,Trả máy đúng hẹn,2026-03-31 19:57
1867,1744,3,Chờ hơi lâu,2025-06-21 00:02
1868,1939,5,Kỹ thuật viên giải thích rõ ràng,2025-05-06 00:03
1869,7208,5,"Rất hài lòng, máy chạy tốt lại",2025-07-17 16:21
1870,2475,3,Tạm được,2024-11-03 01:09
1871,2602,3,Bình thường,2026-07-23 22:06
1872,7228,5,Trả máy đúng hẹn,2025-11-24 06:14
1873,3421,5,,2025-01-01 22:59
1874,7687,4,,2025-04-30 20:52
1875,2460,4,Sửa được nhưng phải chờ linh kiện,2024-10-14 19:59
1876,7675,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-10-15 01:47
1877,4465,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-23 18:59
1878,2925,5,Kỹ thuật viên giải thích rõ ràng,2026-08-19 20:52
1879,792,5,,2025-06-12 01:42
1880,6820,4,,2026-08-04 23:48
1881,3802,4,"Ổn, chỉ hơi lâu một chút",2025-03-30 10:51
1882,3430,4,"Ổn, chỉ hơi lâu một chút",2025-04-18 04:28
1883,1923,5,Trả máy đúng hẹn,2026-04-09 14:56
1884,1363,5,,2026-02-04 13:57
1885,5045,4,Sửa được nhưng phải chờ linh kiện,2026-06-22 19:45
1886,4045,4,,2025-07-17 21:44
1887,5349,5,Dịch vụ tốt sẽ quay lại,2025-04-17 10:58
1888,1752,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-08-05 07:46
1889,2765,5,Dịch vụ tốt sẽ quay lại,2026-04-24 05:32
1890,4397,5,Trả máy đúng hẹn,2026-05-03 19:31
1891,3971,5,"Rất hài lòng, máy chạy tốt lại",2025-05-14 03:39
1892,3615,2,Gọi điện không ai nghe máy,2024-12-31 21:33
1893,1895,5,"Rất hài lòng, máy chạy tốt lại",2024-11-28 13:51
1894,7315,1,Trễ hẹn cả tuần không ai báo,2025-03-20 23:46
1895,7604,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-10 20:27
1896,870,4,,2024-12-09 00:50
1897,7722,5,Dịch vụ tốt sẽ quay lại,2026-08-25 06:06
1898,6002,5,,2024-12-06 09:48
1899,6347,1,Mất phụ kiện kèm theo máy,2025-02-20 17:12
1900,1897,1,Mất phụ kiện kèm theo máy,2025-01-13 09:08
1901,4701,5,Trả máy đúng hẹn,2025-11-16 19:22
1902,2809,5,,2026-03-06 02:44
1903,4882,5,Dịch vụ tốt sẽ quay lại,2025-12-13 08:08
1904,6131,5,,2025-03-20 06:41
1905,2844,5,Dịch vụ tốt sẽ quay lại,2025-02-20 01:18
1906,1754,5,"Nhân viên nhiệt tình, sửa nhanh",2026-01-06 20:52
1907,7414,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-26 08:44
1908,323,4,Sửa được nhưng phải chờ linh kiện,2026-01-27 22:49
1909,2391,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-26 23:24
1910,190,4,"Tốt, giá hơi cao",2025-12-01 06:03
1911,5499,4,"Ổn, chỉ hơi lâu một chút",2024-10-18 19:46
1912,4581,5,Trả máy đúng hẹn,2025-07-04 06:48
1913,91,5,,2025-01-14 10:22
1914,7181,2,Nhân viên trả lời không rõ ràng,2026-06-08 21:04
1915,4628,4,Sửa được nhưng phải chờ linh kiện,2026-04-26 19:33
1916,7081,2,Nhân viên trả lời không rõ ràng,2025-09-20 12:42
1917,6927,5,,2025-01-06 08:05
1918,4617,4,Sửa được nhưng phải chờ linh kiện,2026-05-02 04:07
1919,1747,5,,2025-04-19 03:39
1920,2303,5,Dịch vụ tốt sẽ quay lại,2026-01-14 06:32
1921,5652,5,"Nhân viên nhiệt tình, sửa nhanh",2026-08-03 14:06
1922,2095,3,Chờ hơi lâu,2026-05-09 10:06
1923,5823,5,Dịch vụ tốt sẽ quay lại,2025-06-08 09:10
1924,7299,5,"Rất hài lòng, máy chạy tốt lại",2025-12-12 20:52
1925,4985,2,Gọi điện không ai nghe máy,2025-01-19 23:06
1926,4125,2,Phải quay lại lần 2 mới xong,2025-07-30 05:47
1927,6901,4,,2024-11-20 11:42
1928,1080,4,,2024-11-03 02:45
1929,2904,5,Trả máy đúng hẹn,2025-07-21 20:31
1930,364,1,Thái độ nhân viên không tốt,2026-06-22 17:06
1931,6097,3,Chờ hơi lâu,2025-07-05 15:02
1932,624,5,"Nhân viên nhiệt tình, sửa nhanh",2026-02-01 04:39
1933,240,5,Trả máy đúng hẹn,2025-07-27 00:43
1934,5773,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2024-09-08 17:00
1935,5729,5,,2026-05-06 10:19
1936,1800,1,Mất phụ kiện kèm theo máy,2025-12-25 21:52
1937,451,4,,2026-04-02 01:26
1938,3490,4,,2024-10-02 12:46
1939,6990,5,Dịch vụ tốt sẽ quay lại,2026-08-28 07:38
1940,280,4,,2025-08-01 01:23
1941,7393,4,,2026-07-07 00:08
1942,1539,5,"Rất hài lòng, máy chạy tốt lại",2025-05-07 07:10
1943,5410,3,,2025-09-04 01:37
1944,246,4,Sửa được nhưng phải chờ linh kiện,2025-04-18 09:37
1945,6604,4,"Tốt, giá hơi cao",2026-05-15 00:28
1946,6797,2,Trả máy trễ hẹn 3 ngày,2024-12-17 21:40
1947,2661,5,,2025-06-03 22:38
1948,7459,2,Trả máy trễ hẹn 3 ngày,2026-08-28 09:03
1949,1880,5,Dịch vụ tốt sẽ quay lại,2025-11-09 15:21
1950,4247,4,"Ổn, chỉ hơi lâu một chút",2026-07-04 03:05
1951,1398,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-03-17 02:30
1952,4102,5,,2025-01-29 11:19
1953,1851,3,Chờ hơi lâu,2026-02-28 18:53
1954,2445,4,Sửa được nhưng phải chờ linh kiện,2026-05-01 03:31
1955,4970,2,Gọi điện không ai nghe máy,2026-05-05 03:56
1956,6071,4,"Ổn, chỉ hơi lâu một chút",2025-08-26 08:22
1957,4706,5,"Nhân viên nhiệt tình, sửa nhanh",2024-09-22 20:10
1958,2028,3,,2026-07-20 22:51
1959,2466,5,Kỹ thuật viên giải thích rõ ràng,2025-07-24 23:06
1960,2143,5,,2025-03-09 10:02
1961,4124,4,,2025-05-03 03:01
1962,6538,5,,2025-08-25 09:07
1963,6158,2,Nhân viên trả lời không rõ ràng,2024-12-31 02:59
1964,4317,2,Phải quay lại lần 2 mới xong,2025-02-26 05:16
1965,5507,3,Chờ hơi lâu,2025-09-15 03:05
1966,6385,5,,2026-08-20 05:19
1967,2330,4,"Ổn, chỉ hơi lâu một chút",2025-09-16 19:38
1968,2834,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-31 02:30
1969,3295,3,Bình thường,2026-08-15 16:02
1970,7498,5,Kỹ thuật viên giải thích rõ ràng,2025-01-21 19:58
1971,5646,5,Dịch vụ tốt sẽ quay lại,2026-06-28 23:31
1972,4415,5,Kỹ thuật viên giải thích rõ ràng,2025-10-14 00:04
1973,189,5,Trả máy đúng hẹn,2025-06-26 09:42
1974,785,5,Trả máy đúng hẹn,2025-10-16 04:14
1975,5058,5,Dịch vụ tốt sẽ quay lại,2025-11-14 02:58
1976,4400,2,,2025-02-22 07:08
1977,2530,5,"Rất hài lòng, máy chạy tốt lại",2026-03-15 23:08
1978,3423,5,Dịch vụ tốt sẽ quay lại,2024-10-05 02:15
1979,2351,4,Sửa được nhưng phải chờ linh kiện,2026-08-07 08:32
1980,1374,5,Dịch vụ tốt sẽ quay lại,2025-07-10 11:25
1981,2124,5,"Rất hài lòng, máy chạy tốt lại",2025-10-05 01:25
1982,196,4,"Ổn, chỉ hơi lâu một chút",2025-07-07 05:10
1983,1632,2,Gọi điện không ai nghe máy,2024-09-29 03:07
1984,1979,5,,2025-04-09 23:02
1985,6332,5,,2026-01-08 13:40
1986,2315,3,Máy sửa xong nhưng vẫn hơi nóng,2025-09-09 19:34
1987,4595,2,Phải quay lại lần 2 mới xong,2026-03-17 03:55
1988,6954,5,Dịch vụ tốt sẽ quay lại,2025-04-02 06:43
1989,1748,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-11 04:20
1990,5641,5,"Nhân viên nhiệt tình, sửa nhanh",2025-01-28 10:38
1991,4630,5,,2024-11-13 02:55
1992,6885,5,Kỹ thuật viên giải thích rõ ràng,2026-09-05 03:17
1993,6106,5,"Nhân viên nhiệt tình, sửa nhanh",2025-12-28 20:46
1994,4696,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-08-17 20:11
1995,6878,3,Bình thường,2024-12-02 18:14
1996,6465,5,Dịch vụ tốt sẽ quay lại,2026-02-15 19:56
1997,6015,5,,2026-03-11 04:20
1998,3572,5,,2024-12-09 16:43
1999,7509,4,"Tốt, giá hơi cao",2025-09-09 00:16
2000,2486,4,Sửa được nhưng phải chờ linh kiện,2025-03-26 07:42
2001,5867,5,Trả máy đúng hẹn,2025-03-03 17:52
2002,5478,1,Mất phụ kiện kèm theo máy,2025-09-19 00:39
2003,7760,5,Trả máy đúng hẹn,2025-11-13 18:43
2004,6624,5,Trả máy đúng hẹn,2026-07-07 11:23
2005,5090,5,,2025-08-21 10:29
2006,1175,4,"Tốt, giá hơi cao",2025-07-20 08:17
2007,5990,4,,2025-06-30 01:00
2008,6904,3,Tạm được,2026-07-17 17:35
2009,2581,3,Máy sửa xong nhưng vẫn hơi nóng,2026-06-30 04:03
2010,3593,1,,2025-02-01 23:14
2011,5444,5,,2026-05-11 13:05
2012,1829,5,"Rất hài lòng, máy chạy tốt lại",2025-10-17 03:12
2013,3323,5,,2024-12-10 02:38
2014,7547,5,Kỹ thuật viên giải thích rõ ràng,2025-01-10 20:29
2015,5886,5,Trả máy đúng hẹn,2025-06-23 09:01
2016,575,4,"Tốt, giá hơi cao",2025-02-23 14:47
2017,6035,5,"Rất hài lòng, máy chạy tốt lại",2025-06-20 09:01
2018,4827,4,,2025-03-19 00:15
2019,5885,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-05-23 01:33
2020,1617,2,Trả máy trễ hẹn 3 ngày,2024-10-19 00:03
2021,3029,5,"Rất hài lòng, máy chạy tốt lại",2025-08-14 07:14
2022,3989,5,,2026-08-18 02:29
2023,3708,1,Mất phụ kiện kèm theo máy,2025-07-22 01:25
2024,2766,5,"Nhân viên nhiệt tình, sửa nhanh",2026-04-01 03:14
2025,4744,4,,2025-06-16 06:43
2026,5920,5,,2025-07-23 12:05
2027,1589,5,,2026-08-02 18:24
2028,679,5,Dịch vụ tốt sẽ quay lại,2024-12-12 12:03
2029,379,5,"Nhân viên nhiệt tình, sửa nhanh",2026-06-27 13:57
2030,2908,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-12-26 18:31
2031,7648,4,"Tốt, giá hơi cao",2026-07-25 01:53
2032,480,5,Trả máy đúng hẹn,2026-03-01 08:18
2033,642,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-09-18 10:24
2034,521,3,Chờ hơi lâu,2026-02-27 15:05
2035,3081,5,,2024-10-19 07:13
2036,390,2,Nhân viên trả lời không rõ ràng,2025-02-02 08:23
2037,6791,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-04-19 05:43
2038,6409,5,Trả máy đúng hẹn,2025-03-07 14:46
2039,1473,5,Dịch vụ tốt sẽ quay lại,2025-12-30 02:05
2040,1989,5,"Rất hài lòng, máy chạy tốt lại",2025-11-19 04:11
2041,3603,3,Chờ hơi lâu,2026-05-13 15:34
2042,2578,5,Kỹ thuật viên giải thích rõ ràng,2026-01-04 07:27
2043,7617,5,,2024-11-14 05:25
2044,142,5,"Nhân viên nhiệt tình, sửa nhanh",2025-12-31 21:15
2045,239,3,Bình thường,2024-11-05 18:05
2046,7643,4,,2024-11-21 02:40
2047,3258,4,Sửa được nhưng phải chờ linh kiện,2026-07-12 03:24
2048,4269,5,"Nhân viên nhiệt tình, sửa nhanh",2026-06-26 13:08
2049,2978,3,Tạm được,2026-08-06 17:53
2050,4738,2,,2025-03-18 04:06
2051,1705,5,"Nhân viên nhiệt tình, sửa nhanh",2025-11-25 00:56
2052,3987,5,Dịch vụ tốt sẽ quay lại,2025-04-22 05:30
2053,5909,5,Kỹ thuật viên giải thích rõ ràng,2025-09-28 07:05
2054,7137,5,"Rất hài lòng, máy chạy tốt lại",2026-02-06 03:57
2055,806,5,"Rất hài lòng, máy chạy tốt lại",2026-02-08 21:27
2056,5346,5,"Rất hài lòng, máy chạy tốt lại",2026-01-05 06:45
2057,3888,4,Sửa được nhưng phải chờ linh kiện,2026-07-16 19:55
2058,4255,2,Nhân viên trả lời không rõ ràng,2025-07-05 21:33
2059,669,5,,2025-06-02 06:47
2060,2874,5,,2025-08-13 16:50
2061,3269,5,,2026-02-14 23:37
2062,7732,5,"Nhân viên nhiệt tình, sửa nhanh",2024-10-03 01:53
2063,5135,2,Trả máy trễ hẹn 3 ngày,2026-02-25 01:10
2064,4690,4,"Tốt, giá hơi cao",2026-05-01 20:07
2065,7280,1,,2026-01-16 16:40
2066,3775,4,,2025-12-22 04:34
2067,2513,3,Tạm được,2026-01-11 08:09
2068,6219,2,Phải quay lại lần 2 mới xong,2025-07-04 23:57
2069,3119,4,"Tốt, giá hơi cao",2024-09-15 21:06
2070,1969,4,,2025-08-29 01:47
2071,5655,4,Sửa được nhưng phải chờ linh kiện,2026-02-09 06:15
2072,2840,4,"Tốt, giá hơi cao",2026-05-08 03:13
2073,7763,5,"Rất hài lòng, máy chạy tốt lại",2025-12-11 03:25
2074,6198,3,Máy sửa xong nhưng vẫn hơi nóng,2025-07-22 10:34
2075,1390,5,Kỹ thuật viên giải thích rõ ràng,2026-06-02 23:38
2076,4443,2,Nhân viên trả lời không rõ ràng,2026-02-13 00:55
2077,3567,4,"Ổn, chỉ hơi lâu một chút",2024-09-04 20:29
2078,4672,5,,2025-11-05 23:09
2079,5578,4,"Ổn, chỉ hơi lâu một chút",2025-05-13 08:21
2080,243,5,"Rất hài lòng, máy chạy tốt lại",2026-05-18 00:36
2081,7515,4,Sửa được nhưng phải chờ linh kiện,2026-08-30 09:03
2082,770,4,,2025-06-30 09:10
2083,3607,4,"Ổn, chỉ hơi lâu một chút",2024-09-16 04:56
2084,5562,1,,2026-02-06 08:02
2085,4036,3,Chờ hơi lâu,2024-12-10 13:05
2086,4676,3,,2025-12-20 07:39
2087,2972,4,Sửa được nhưng phải chờ linh kiện,2025-06-28 16:06
2088,5244,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-04-27 08:01
2089,415,1,Mất phụ kiện kèm theo máy,2025-04-15 21:18
2090,7554,5,"Rất hài lòng, máy chạy tốt lại",2026-01-31 21:30
2091,5860,2,Trả máy trễ hẹn 3 ngày,2025-07-23 03:24
2092,3121,4,,2025-04-01 03:23
2093,6659,5,Kỹ thuật viên giải thích rõ ràng,2026-06-09 11:28
2094,1840,4,,2024-10-02 03:26
2095,2413,5,Trả máy đúng hẹn,2025-05-11 16:44
2096,4320,1,Trễ hẹn cả tuần không ai báo,2026-06-13 22:10
2097,5807,4,,2025-04-29 00:34
2098,4514,4,,2025-05-05 05:15
2099,7084,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-06-03 04:03
2100,6930,3,Tạm được,2025-09-20 04:39
2101,4437,1,Mất phụ kiện kèm theo máy,2025-01-06 16:47
2102,6145,5,Dịch vụ tốt sẽ quay lại,2026-07-13 10:07
2103,5376,3,,2025-03-03 05:12
2104,5919,5,"Rất hài lòng, máy chạy tốt lại",2025-07-22 16:20
2105,7222,4,"Ổn, chỉ hơi lâu một chút",2025-07-19 05:47
2106,5774,1,,2025-03-09 17:50
2107,63,4,"Tốt, giá hơi cao",2026-05-14 12:37
2108,5624,3,Bình thường,2024-10-01 17:08
2109,5963,2,Phải quay lại lần 2 mới xong,2025-04-23 12:48
2110,1456,5,Kỹ thuật viên giải thích rõ ràng,2026-06-02 09:00
2111,2587,5,,2025-11-06 23:13
2112,5146,3,Chờ hơi lâu,2026-01-11 22:36
2113,5703,5,Trả máy đúng hẹn,2026-06-05 18:00
2114,5680,5,"Rất hài lòng, máy chạy tốt lại",2025-04-08 18:00
2115,1156,4,Sửa được nhưng phải chờ linh kiện,2025-03-21 22:10
2116,3935,2,Gọi điện không ai nghe máy,2026-08-24 04:25
2117,3779,1,Sửa xong vẫn bị lỗi cũ,2026-08-21 23:08
2118,2584,1,,2024-11-30 11:53
2119,967,4,,2024-10-08 00:12
2120,5792,5,,2024-12-22 03:27
2121,2104,5,Kỹ thuật viên giải thích rõ ràng,2025-01-15 00:47
2122,7286,5,Dịch vụ tốt sẽ quay lại,2025-07-26 05:39
2123,6826,5,,2025-06-03 13:33
2124,5262,5,Kỹ thuật viên giải thích rõ ràng,2026-04-19 08:32
2125,1302,3,Máy sửa xong nhưng vẫn hơi nóng,2026-04-28 12:54
2126,831,3,,2025-10-03 23:47
2127,305,5,Kỹ thuật viên giải thích rõ ràng,2025-05-01 05:48
2128,1766,5,Trả máy đúng hẹn,2026-05-03 05:35
2129,6811,5,"Rất hài lòng, máy chạy tốt lại",2024-12-19 00:04
2130,4155,5,"Rất hài lòng, máy chạy tốt lại",2025-05-25 12:04
2131,4319,2,,2025-07-09 05:37
2132,1749,2,Gọi điện không ai nghe máy,2025-01-29 20:23
2133,5456,3,Bình thường,2026-03-05 09:25
2134,4296,5,"Nhân viên nhiệt tình, sửa nhanh",2025-09-02 23:57
2135,6068,5,,2026-05-30 19:06
2136,5923,4,,2026-08-27 02:35
2137,2258,4,"Tốt, giá hơi cao",2026-04-01 23:43
2138,1811,5,"Rất hài lòng, máy chạy tốt lại",2025-06-07 13:30
2139,7529,5,,2026-05-08 12:30
2140,4413,4,,2026-03-29 16:13
2141,1976,4,,2024-09-09 16:49
2142,2778,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2026-04-15 08:50
2143,6760,2,Trả máy trễ hẹn 3 ngày,2025-12-01 02:59
2144,2140,2,Gọi điện không ai nghe máy,2025-08-31 09:54
2145,800,5,Dịch vụ tốt sẽ quay lại,2026-05-15 13:26
2146,935,3,Tạm được,2025-08-20 12:41
2147,6739,5,,2024-12-03 05:27
2148,6376,5,Kỹ thuật viên giải thích rõ ràng,2024-12-28 14:21
2149,1553,1,Sửa xong vẫn bị lỗi cũ,2025-08-12 03:17
2150,42,5,Trả máy đúng hẹn,2024-11-27 23:53
2151,6211,4,"Tốt, giá hơi cao",2026-06-10 01:57
2152,1891,5,,2025-05-09 22:20
2153,7113,2,Gọi điện không ai nghe máy,2025-06-08 00:10
2154,4511,5,Dịch vụ tốt sẽ quay lại,2026-05-05 11:57
2155,7096,3,,2025-02-13 20:15
2156,52,5,Dịch vụ tốt sẽ quay lại,2025-03-19 01:26
2157,3992,5,"Nhân viên nhiệt tình, sửa nhanh",2026-02-24 03:41
2158,86,2,Phải quay lại lần 2 mới xong,2025-03-12 13:33
2159,7350,4,Hài lòng nhưng chỗ ngồi chờ hơi chật,2025-01-09 00:19
2160,2183,1,,2026-01-19 02:59
2161,2956,1,Sửa xong vẫn bị lỗi cũ,2026-05-09 01:09
2162,6181,4,,2025-05-07 20:53
2163,5384,5,"Nhân viên nhiệt tình, sửa nhanh",2024-12-02 00:18
2164,6038,5,"Nhân viên nhiệt tình, sửa nhanh",2026-05-04 12:57
2165,3262,3,Tạm được,2025-12-26 20:02
2166,986,3,Chờ hơi lâu,2025-03-17 20:32
2167,833,5,Kỹ thuật viên giải thích rõ ràng,2025-03-22 07:34
2168,2562,3,,2025-11-05 03:29
2169,5427,5,Trả máy đúng hẹn,2026-06-02 06:41
2170,3755,3,Máy sửa xong nhưng vẫn hơi nóng,2026-07-19 23:40
2171,5813,4,,2026-08-26 09:25
2172,7479,5,"Rất hài lòng, máy chạy tốt lại",2026-05-26 01:33
2173,40,1,Trễ hẹn cả tuần không ai báo,2025-11-03 17:38
2174,1147,5,Kỹ thuật viên giải thích rõ ràng,2025-07-01 10:23
2175,499,4,,2026-04-27 21:13
2176,7121,1,Trễ hẹn cả tuần không ai báo,2025-01-06 08:16
2177,2378,2,Trả máy trễ hẹn 3 ngày,2025-10-15 15:33
2178,3260,5,"Rất hài lòng, máy chạy tốt lại",2026-01-04 03:48
2179,4385,5,Dịch vụ tốt sẽ quay lại,2026-03-12 20:46
2180,2861,5,,2024-12-17 17:07
2181,5950,2,Trả máy trễ hẹn 3 ngày,2024-09-19 02:36
2182,2174,4,,2026-01-24 22:11
